sic,pelvis,Bip001,spine_01,spine_02,clavicle_l,upperarm_l,RUpArmTwist_l_01,RUpArmTwist_l_02,lowerarm_l,L_ForeTwist_01,L_ForeTwist_02,hand_l,index_01_l,middle_01_l,pinky_01_l,ring_01_l,thumb_01_l,clavicle_r,upperarm_r,RUpArmTwist_r_01,RUpArmTwist_r_02,lowerarm_r,R_ForeTwist_01,R_ForeTwist_02,hand_r,index_01_r,middle_01_r,pinky_01_r,ring_01_r,thumb_01_r,neck_01,head,thigh_l,calf_l,LCalfTwist_01,LCalfTwist_02,LCalfTwist_03,foot_l,ball_l,thigh_r,calf_r,RCalfTwist_01,RCalfTwist_02,RCalfTwist_03,foot_r,ball_r
47,9.145824,0.000000,6.363622,3.605470,5.633138,13.840197,6.430384,3.405919,15.496672,0.387448,0.367093,5.185065,3.515832,2.978421,27.906313,4.797675,15.774151,4.449307,7.703680,11.104566,6.166189,1.930468,1.250407,1.616682,12.186145,1.265224,1.019549,6.020027,1.393284,6.056348,4.293541,2.153909,10.768954,2.915664,0.936210,0.943082,0.868541,8.474053,3.236488,20.308455,2.436699,0.910739,1.708332,0.900137,6.637868,18.707188
48,9.437654,0.000000,6.028717,3.583140,5.683596,13.755222,6.666962,3.689582,15.484411,0.352531,0.367254,4.749788,3.371631,2.854333,24.975286,4.270806,15.077167,4.771477,7.550041,10.941644,6.427480,1.077949,1.077979,1.638381,12.504754,1.242252,0.980404,5.722358,1.290313,5.787737,4.340343,2.213592,10.010087,1.585004,0.912960,0.917283,0.959578,8.352560,2.469519,19.667046,0.166987,0.754802,1.716406,0.679158,5.608310,20.293539
49,10.185566,0.000000,6.117106,3.457052,5.824805,13.412458,6.779770,3.681376,14.948282,0.342628,0.368538,4.096623,3.336261,2.823622,24.251984,4.143366,14.906914,4.944146,8.030630,11.447171,6.667264,0.089664,1.028143,1.645201,12.578494,1.235742,0.972659,5.624785,1.264833,5.694151,4.451789,2.311264,8.763833,1.252978,1.013237,0.975363,0.987121,7.679551,2.857806,18.765778,3.611348,0.716471,1.756190,0.672572,6.317020,18.996326
50,10.499202,0.000000,5.970581,3.255271,5.889790,13.032427,7.080730,3.671613,14.534097,0.333748,0.369679,4.019742,3.298238,2.789445,23.539890,4.011100,14.737815,5.136215,7.812805,11.318917,6.700933,0.742802,0.937184,1.652637,12.818730,1.227720,0.963600,5.505806,1.239098,5.560373,4.576140,2.509455,7.557341,1.013099,1.113399,1.121687,1.213253,7.479166,2.642131,17.581013,7.421110,0.591550,1.675780,0.666070,8.158098,15.376409
51,10.863917,0.000000,6.034761,2.979825,5.988621,12.842570,7.394997,3.985054,14.117625,0.286655,0.371744,4.081103,3.267353,2.766092,23.026203,3.912317,14.629893,5.217386,8.197798,11.505589,6.955061,1.503338,0.884935,1.661301,12.906754,1.219216,0.957025,5.402280,1.222615,5.402197,4.612518,2.872486,6.374352,1.113189,1.272739,1.265135,1.241746,7.569143,2.603392,16.497950,11.231472,0.319657,1.465038,0.289854,10.327558,10.823783
52,10.831624,0.000000,5.986177,2.665205,5.928913,12.268780,7.662874,4.150149,13.675730,0.281423,0.250906,3.567281,3.254597,2.756104,22.842051,3.874462,14.597523,5.297372,8.186569,11.237741,6.919861,2.204674,0.820344,1.604924,13.067769,1.215192,0.954403,5.359361,1.218150,5.321651,4.818335,3.109918,5.207395,1.272130,1.389382,1.381457,1.336417,7.600166,2.613700,15.197229,14.759277,0.010654,1.174069,0.053542,12.868690,6.421132
53,10.810932,0.000000,5.923608,2.402330,5.854256,11.910958,7.868012,4.147749,13.325137,0.281041,0.251984,2.958430,3.245321,2.749984,22.737526,3.849467,14.587562,5.278470,8.387700,11.168139,6.937275,2.856744,0.803303,1.607719,13.162139,1.211711,0.952666,5.330732,1.216225,5.251880,4.890175,3.306659,4.499151,1.589130,1.457327,1.476837,1.575881,7.590285,2.555105,14.244614,17.349428,0.429800,0.762905,0.316998,14.252205,5.381051
54,10.926080,0.000000,5.853837,2.125303,5.701893,11.990187,8.272205,4.447460,13.101912,0.281496,0.253120,2.530751,3.241010,2.749332,22.715487,3.841353,14.597204,5.200866,8.390481,10.943871,6.723151,3.542807,0.735561,1.465936,13.290347,1.209290,0.952027,5.327545,1.216756,5.213006,5.046535,3.669503,4.504686,2.029608,1.501348,1.478124,1.578627,7.390922,2.953385,13.838977,19.213467,0.866172,0.343219,0.687320,12.076499,5.633112
55,10.928612,0.000000,5.789184,1.794440,5.503061,12.366496,8.744272,4.747383,12.589617,0.281870,0.253532,2.065632,3.236671,2.748394,22.681570,3.833261,14.602209,5.102527,9.090986,11.107926,6.732338,4.261858,0.666805,1.467602,13.456571,1.207386,0.950894,5.320449,1.217517,5.172756,5.188688,3.960857,4.792836,2.690688,1.500982,1.525482,1.582310,7.242192,2.895694,13.399770,20.488304,1.122541,0.101195,1.057839,8.804652,5.931052
56,11.479121,0.000000,5.893065,1.418885,5.296771,12.760123,8.811123,4.747499,12.451780,0.282009,0.253586,2.005032,3.237122,2.748384,22.687109,3.834247,14.607022,5.030956,9.146218,11.110006,6.955147,4.937529,0.606361,1.467514,13.810448,1.207323,0.951368,5.324061,1.217829,5.175456,5.375975,4.257383,6.424651,3.837959,1.456082,1.433061,1.582060,6.892713,3.056814,13.419394,21.433466,1.122261,0.118005,1.057660,6.567329,5.979128
57,11.380275,0.000000,5.699392,1.160150,5.111292,13.442383,9.281160,5.047875,11.619213,0.346226,0.253687,2.357286,3.234718,2.747799,22.659685,3.829120,14.602592,4.933780,9.401114,10.931266,6.736269,5.550319,0.602256,1.468429,14.027964,1.206674,0.950637,5.316295,1.217705,5.158607,5.456649,4.474651,7.329252,4.704007,1.433981,1.433873,1.584268,6.751557,3.448270,12.805007,21.944145,1.016210,0.210017,1.057325,5.392829,6.090880
58,11.254483,0.000000,5.537430,0.901755,5.037493,13.841952,9.550886,5.047188,10.371965,0.346477,0.253898,2.843340,3.231663,2.746797,22.637386,3.823123,14.604985,4.818572,9.535265,10.623058,6.519913,6.072526,0.535517,1.325971,14.394144,1.205370,0.949812,5.310510,1.218010,5.131372,5.444694,4.674961,8.325774,5.903921,1.322300,1.342344,1.355728,6.328662,2.543769,12.109797,21.932884,0.910914,0.338452,0.684077,4.599334,6.211460
59,11.300326,0.000000,5.265069,0.886927,5.009459,13.966559,9.484856,5.047641,9.339928,0.346448,0.253723,3.680698,3.233094,2.747232,22.645559,3.825001,14.605772,4.744911,9.876354,10.755184,6.741842,6.472682,0.475100,1.325906,14.603771,1.205752,0.950200,5.308934,1.218132,5.138306,5.390980,4.739248,9.822966,6.965770,1.322275,1.342165,1.355587,6.373802,3.797380,11.776877,21.473324,0.874651,0.355381,0.684148,3.637180,6.098076
60,10.837427,0.000000,5.010194,0.810312,4.905061,13.565451,9.020090,4.744574,8.123742,0.411606,0.446872,4.656205,3.222877,2.743547,22.556105,3.804877,14.608491,4.681901,10.312272,10.518157,6.538398,6.848773,0.458813,1.328815,14.479764,1.202126,0.947595,5.288376,1.219366,5.055592,5.373217,4.744215,10.386418,7.646317,1.233939,1.252509,1.363570,5.908819,3.379019,10.943082,20.522291,0.883124,0.386293,0.681452,2.457368,6.078229
61,10.728367,0.000000,4.911167,0.877881,4.745838,13.262514,8.479295,4.446901,6.784185,0.346208,0.253215,4.575583,3.236700,2.749380,22.680147,3.832839,14.605566,4.598007,10.660280,10.462543,6.513759,7.202127,0.481036,1.325134,15.057266,1.206715,0.951010,5.317194,1.218186,5.164829,5.231266,4.984574,11.384044,8.549062,1.165144,1.156152,1.121992,5.593320,3.385830,10.415615,19.432238,0.836097,0.386202,0.684697,1.698142,6.086044
62,10.600093,0.000000,4.809708,0.905944,4.626671,13.101438,7.944938,4.145314,5.309982,0.410753,0.446161,4.509755,3.234011,2.746805,22.640507,3.824590,14.602065,4.488750,11.341272,10.712269,6.742046,7.484397,0.413732,1.325627,15.062335,1.206115,0.950230,5.304435,1.217854,5.144187,5.190653,4.909099,12.272197,9.063942,1.121533,1.110977,1.124739,5.412359,3.856716,9.973058,17.746260,0.766519,0.479288,0.684287,0.937298,5.993814
63,10.554587,0.000000,4.679595,1.001728,4.506325,13.088470,7.409164,3.844652,3.789938,0.410754,0.446079,4.666714,3.234365,2.747133,22.645275,3.825939,14.601989,4.422605,11.619899,10.756563,6.740720,7.770446,0.414743,1.325397,15.296869,1.206319,0.950280,5.306802,1.217898,5.147864,5.117101,4.856681,13.295292,10.243612,1.032104,1.018404,1.124235,4.830650,2.324232,9.686193,15.746221,0.657779,0.567030,0.684565,0.848451,6.096039
64,10.352819,0.000000,4.634460,1.085330,4.342309,13.061767,6.806326,3.544638,2.226038,0.410492,0.445674,4.986003,3.237560,2.747224,22.660994,3.829959,14.596101,4.372608,12.199107,11.019608,6.736517,8.001584,0.418471,1.181014,15.297841,1.207558,0.951114,5.305870,1.217103,5.173528,5.100820,4.891212,13.967866,10.795652,0.987494,0.971533,1.122678,4.572986,2.500548,9.473666,13.448677,0.583725,0.634840,0.685398,1.040510,6.435582
65,10.257835,0.000000,4.539594,1.108297,4.267328,13.247102,6.272851,3.543799,0.580484,0.410878,0.446089,5.753210,3.234050,2.746057,22.632723,3.823602,14.600717,4.295490,12.749050,11.357811,6.964645,8.252117,0.413355,1.181979,15.385211,1.206412,0.950321,5.301524,1.217681,5.145033,5.104209,4.701052,14.812852,11.364173,0.943191,0.926488,0.894167,4.345498,2.638019,9.353625,10.673682,0.514177,0.709799,0.312377,0.805612,6.266506
66,10.078623,0.000000,4.455935,1.156244,4.103646,13.499439,5.869773,3.243437,0.840867,0.474959,0.445698,6.282245,3.236349,2.745823,22.641579,3.826281,14.593777,4.279439,13.200920,11.533245,6.960185,8.462053,0.416518,1.180900,15.659790,1.207577,0.950845,5.301387,1.216839,5.168036,5.094638,4.642596,15.517686,11.952221,0.943725,0.925830,0.892575,4.237805,2.455096,9.213395,7.600128,0.439984,0.777946,0.313450,0.670878,6.199589
67,9.819348,0.000000,4.318099,1.236583,3.962399,14.025150,5.601179,2.943436,2.364929,0.474925,0.445353,6.373350,3.239401,2.746679,22.667414,3.831895,14.593225,4.248500,13.586794,11.668894,7.178173,8.693047,0.359532,1.179936,15.669456,1.208604,0.951542,5.305622,1.216704,5.191141,5.085050,4.598113,16.209257,12.565846,0.898773,0.878807,0.890374,4.011147,2.503471,8.993915,4.099477,0.401661,0.827375,0.314103,0.702128,6.305650
68,9.498725,0.000000,4.175616,1.343261,3.825520,14.503663,5.399054,2.944008,3.972664,0.474992,0.445181,6.391030,3.241897,2.748457,22.692455,3.838446,14.596148,4.244987,14.004311,11.762397,7.172940,8.805964,0.364606,1.179073,15.912488,1.209618,0.952070,5.314384,1.217264,5.212364,5.045635,4.563886,17.098818,13.489907,0.831556,0.831898,0.887871,3.804753,2.845914,8.630039,0.198394,0.363120,0.858568,0.314746,1.206378,6.246898
69,9.062631,0.000000,3.901472,1.539106,3.684841,15.084625,5.289186,2.907770,5.358829,0.465452,0.436772,6.566547,3.242346,2.748634,22.697844,3.839552,14.596215,4.212431,14.213988,11.606829,7.093584,8.773135,0.356109,1.168984,16.131216,1.209747,0.952356,5.316505,1.217182,5.217818,4.943956,4.401930,17.989403,14.512976,0.726318,0.705480,0.802750,3.243299,2.581963,8.188939,4.088230,0.364641,0.862559,0.393607,2.022535,6.261842
70,8.509259,0.000000,3.648075,1.688119,3.472865,15.416874,5.077053,2.759603,6.747511,0.465484,0.436382,6.678867,3.245620,2.749150,22.723787,3.845243,14.593854,4.120265,14.697161,11.570126,7.088967,8.599905,0.360670,1.167827,15.988091,1.210927,0.953176,5.318990,1.216975,5.242850,4.952323,4.288599,19.233381,16.295259,0.643099,0.662723,0.800625,3.050802,2.607135,7.605533,8.645562,0.420957,0.786445,0.394275,2.917253,6.163625
71,7.897637,0.000000,3.293865,1.826796,3.181001,15.539618,4.795766,2.610959,8.070963,0.515083,0.436574,6.666203,3.245691,2.749721,22.726955,3.846339,14.593211,3.926821,15.191736,11.528035,7.087815,8.411000,0.361790,1.167785,16.038616,1.210847,0.953559,5.321382,1.217067,5.245109,4.901444,4.106703,20.994015,18.968885,0.497543,0.495305,0.423784,2.788991,2.542424,7.075735,13.133495,0.449870,0.756849,0.394416,3.750901,6.082001
72,7.258717,0.000000,2.983196,2.045611,2.783477,15.597471,4.440381,2.463796,9.457233,0.515715,0.435679,6.559903,3.253731,2.753251,22.815441,3.864921,14.602048,3.738253,15.579240,11.379062,7.075326,8.200854,0.338848,1.164870,15.872663,1.213604,0.955158,5.340424,1.218474,5.303409,4.855659,3.923969,21.412926,18.959936,0.310138,0.283597,0.416873,1.901756,2.432554,6.524707,17.440346,0.384298,0.788987,0.395775,4.439295,5.976230
73,6.479951,0.000000,2.631332,2.253421,2.404561,15.599212,4.083680,2.317443,10.780720,0.566656,0.434928,6.239416,3.264973,2.760006,22.964161,3.895336,14.623425,3.563331,15.769130,10.945716,6.674177,8.035996,0.359472,1.160919,15.816173,1.217116,0.958063,5.375090,1.221947,5.382641,4.759387,3.853131,21.794985,19.139502,0.183988,0.196293,0.406372,1.487768,2.242210,6.206667,21.421259,0.256742,0.916718,0.093223,5.256394,5.937703
74,5.748550,0.000000,2.356261,2.607672,2.086340,15.399570,3.666868,2.167771,12.091458,0.565701,0.435210,5.872946,3.258429,2.756883,22.872108,3.878036,14.608113,3.455848,16.285265,10.969078,6.684542,8.001746,0.311210,1.163587,15.988208,1.214869,0.956615,5.354200,1.219888,5.335608,4.738988,3.693086,22.166050,19.004709,0.018688,0.030967,0.036480,1.138511,2.116147,6.170582,25.291565,0.086276,1.086232,0.092413,5.936230,5.819985
75,4.975171,0.000000,2.155507,2.789987,1.817594,15.016489,3.168985,1.874492,13.371834,0.519691,0.433751,5.605021,3.278001,2.770313,23.168818,3.935711,14.666141,3.314325,15.842096,10.057746,6.274587,7.996319,0.346065,1.157061,15.869161,1.220294,0.961124,5.419276,1.228929,5.451334,4.635266,3.627470,22.564772,19.284016,0.109900,0.101216,0.018190,1.333305,2.014156,6.295298,28.165415,0.106159,1.231084,0.210916,6.096131,5.701575
76,4.189047,0.000000,1.984097,2.947579,1.596663,14.753091,2.893416,1.722863,14.458534,0.517110,0.434720,5.505949,3.264098,2.760873,22.950972,3.894355,14.623944,3.348741,16.274719,9.887960,6.293691,8.012518,0.284894,1.161691,15.916691,1.216682,0.957801,5.371832,1.222599,5.368479,4.446743,3.575034,22.859383,19.060061,0.314317,0.305668,0.345120,1.722511,2.000489,6.425196,31.011839,0.212556,1.367418,0.211141,5.785256,5.740943
77,3.535061,0.000000,1.978598,3.043076,1.473413,14.511896,2.608917,1.577892,15.496780,0.520474,0.433560,5.317924,3.281300,2.772670,23.213848,3.944825,14.676247,3.307901,16.394846,9.560375,5.889454,8.073203,0.314232,1.156258,15.823353,1.221257,0.961790,5.424555,1.230840,5.464793,4.358050,3.456867,23.366774,19.279121,0.505179,0.520595,0.360262,2.545395,2.089408,6.606121,32.931431,0.372774,1.502552,0.515168,5.462256,5.754398
78,2.850284,0.000000,1.818639,3.204675,1.377407,14.393352,2.328278,1.428591,16.263521,0.519623,0.433276,5.092886,3.278783,2.768812,23.154099,3.933740,14.658332,3.394997,16.191246,9.085222,5.892053,8.124872,0.272266,0.902628,15.743815,1.221266,0.961154,5.408096,1.228211,5.457344,4.304994,3.398477,23.518852,18.739090,0.690177,0.686736,0.733734,3.351633,2.186307,6.892832,34.864235,0.459117,1.593701,0.514141,5.284280,5.764419
79,2.277720,0.000000,1.747804,3.345704,1.325606,14.086775,2.048149,1.282458,16.921644,0.571926,0.432378,4.985288,3.290101,2.778260,23.345570,3.969494,14.702100,3.505019,15.970381,8.658648,5.497975,8.252655,0.254058,0.899694,15.691916,1.223938,0.963126,5.442243,1.235257,5.506701,4.187232,3.392489,23.618795,18.211548,0.880581,0.899764,0.743257,4.245680,2.249926,7.082231,36.250229,0.466523,1.593452,0.515259,5.301997,5.672816
80,1.736754,0.000000,1.643950,3.480199,1.300115,13.758588,1.698317,1.135461,17.402205,0.573410,0.432114,5.030435,3.296583,2.784141,23.462225,3.991376,14.728055,3.622265,15.744678,8.216840,5.107588,8.449087,0.265015,0.898377,15.582204,1.225319,0.964933,5.464105,1.239152,5.535217,4.039118,3.307956,23.776827,17.837847,1.027997,1.027395,1.125162,4.919562,2.527636,7.100209,37.528503,0.412072,1.512515,0.515660,5.238530,5.655373
81,1.441340,0.000000,1.654361,3.567231,1.257641,13.353977,1.490395,0.991835,17.776718,0.578077,0.430066,4.583632,3.316742,2.800896,23.814400,4.057894,14.803231,3.753114,15.332355,7.692779,5.088480,8.605783,0.259692,0.893511,15.762527,1.230080,0.969172,5.521043,1.251952,5.619054,3.971680,3.222393,24.034010,17.517780,1.200467,1.202257,1.141196,5.697721,2.733361,6.933383,37.684612,0.247862,1.299478,0.213923,4.671686,5.663481
82,1.486643,0.000000,1.675953,3.792686,1.178490,12.771482,1.281979,0.993216,18.025627,0.629315,0.429981,5.159853,3.321302,2.805588,23.884708,4.073421,14.826124,3.843111,14.982191,7.285851,4.703279,8.748140,0.267137,0.892731,15.562421,1.230651,0.970333,5.536107,1.255580,5.632379,3.938592,3.237798,24.292923,17.020548,1.306152,1.287220,1.144037,6.146158,2.742676,7.006379,36.508808,0.044472,1.105839,0.088724,3.784081,5.652723
83,1.831163,0.000000,1.722435,3.990572,1.144308,12.214775,1.215306,0.848670,18.177488,0.633562,0.429407,5.210350,3.337984,2.819574,24.212082,4.132054,14.900693,3.896178,14.818779,7.005089,4.689734,8.839449,0.293202,0.889089,15.017494,1.233590,0.975321,5.590481,1.266594,5.688163,3.868404,3.138034,24.622498,16.680813,1.562339,1.586661,1.533730,7.078531,2.867946,7.161563,34.713711,0.092763,0.940703,0.085837,2.873132,5.568311
84,2.053938,0.000000,1.581452,4.188854,1.404591,11.894444,1.022052,0.859022,18.250919,0.642540,0.427135,5.276449,3.375916,2.853319,24.910391,4.260778,15.077824,4.007083,14.438081,6.839108,4.287316,8.867180,0.307653,0.883983,15.159650,1.240305,0.983752,5.691500,1.292882,5.788598,3.917104,3.092151,25.108694,16.979910,1.680499,1.684163,1.558905,7.504145,2.449137,7.470247,32.533573,0.194666,0.770309,0.077250,2.925966,5.529174
85,2.574566,0.000000,1.287295,4.417691,1.705803,11.399778,0.871623,0.703451,18.002724,0.636910,0.428589,5.515478,3.351421,2.830560,24.466570,4.175323,14.968706,4.221903,14.083385,6.631946,4.301097,8.841664,0.274023,0.887676,14.767902,1.235717,0.977867,5.627981,1.275406,5.719452,3.889388,3.094012,24.425732,15.119131,1.920024,1.926015,1.919136,8.327143,3.254037,7.937523,31.441574,0.293622,0.724459,0.386575,3.852626,5.785956
