sic,pelvis,Bip001,spine_01,spine_02,clavicle_l,upperarm_l,RUpArmTwist_l_01,RUpArmTwist_l_02,lowerarm_l,L_ForeTwist_01,L_ForeTwist_02,hand_l,index_01_l,middle_01_l,pinky_01_l,ring_01_l,thumb_01_l,clavicle_r,upperarm_r,RUpArmTwist_r_01,RUpArmTwist_r_02,lowerarm_r,R_ForeTwist_01,R_ForeTwist_02,hand_r,index_01_r,middle_01_r,pinky_01_r,ring_01_r,thumb_01_r,neck_01,head,thigh_l,calf_l,LCalfTwist_01,LCalfTwist_02,LCalfTwist_03,foot_l,ball_l,thigh_r,calf_r,RCalfTwist_01,RCalfTwist_02,RCalfTwist_03,foot_r,ball_r
59,0.243927,0.160502,0.249890,0.208023,0.159724,0.748796,0.519488,0.319390,0.457344,0.119797,0.151008,0.344729,0.207313,0.230467,0.318060,0.294022,0.276362,0.236805,0.272122,0.238786,0.189060,0.274753,0.211744,0.184846,0.282681,0.272887,0.335559,0.414621,0.439754,0.331905,0.292859,0.245088,0.672637,0.224469,0.131510,0.145652,0.157771,0.461612,0.723980,0.307985,0.095904,0.192535,0.211019,0.235734,0.814556,0.252214
60,0.228853,0.198355,0.333251,0.161553,0.208038,0.385130,0.139486,0.233595,0.511260,0.167955,0.110689,0.628482,0.184156,0.228424,0.289839,0.312240,0.353193,0.275052,0.414630,0.204887,0.169712,0.257174,0.247363,0.231179,0.460391,0.330850,0.360751,0.494357,0.388907,0.336815,0.323046,0.196495,0.416361,0.201665,0.211416,0.126954,0.197694,0.192999,0.320880,0.425613,0.187124,0.255735,0.179797,0.176771,0.506243,0.386011
61,0.376682,0.173638,0.311277,0.233150,0.152633,0.591087,0.245509,0.209056,0.537553,0.121141,0.170946,0.477618,0.220731,0.238425,0.292031,0.271582,0.288370,0.235982,0.386541,0.240785,0.234100,0.290888,0.168013,0.184008,0.339350,0.296123,0.318388,0.375876,0.452740,0.328327,0.304000,0.267835,0.573992,0.347961,0.160928,0.136012,0.194456,0.362269,0.483114,0.526676,0.175898,0.158632,0.153048,0.167692,0.331092,0.281747
62,0.352669,0.149760,0.233131,0.216352,0.151697,0.304488,0.236887,0.241883,0.272870,0.135297,0.091641,0.463800,0.222746,0.225419,0.295428,0.307608,0.329909,0.245765,0.298107,0.166560,0.217248,0.185861,0.187981,0.158940,0.307328,0.308190,0.330407,0.368570,0.407363,0.274057,0.254790,0.228109,0.424770,0.360114,0.184629,0.127949,0.169012,0.543930,1.091495,0.358544,0.435748,0.152700,0.138036,0.138009,0.471934,0.760963
63,0.287928,0.167432,0.285178,0.172556,0.148132,0.448298,0.167143,0.246851,0.407399,0.144996,0.088059,0.359249,0.231290,0.268617,0.296369,0.306033,0.293957,0.232546,0.368513,0.184675,0.225658,0.237068,0.193868,0.169350,0.278249,0.338786,0.328947,0.338772,0.399772,0.325845,0.299391,0.217501,0.531829,0.294683,0.192034,0.129449,0.119933,0.513343,0.733955,0.314431,0.517472,0.168344,0.156397,0.154352,0.342764,0.482426
64,0.351833,0.157157,0.279017,0.230944,0.165971,0.626922,0.157317,0.255888,0.636580,0.139776,0.095820,0.372461,0.241389,0.268301,0.262426,0.351820,0.264996,0.238073,0.487043,0.155504,0.206353,0.235995,0.196154,0.151284,0.254650,0.332683,0.329357,0.329514,0.384865,0.304893,0.302108,0.224591,0.496486,0.280729,0.191650,0.127479,0.109718,0.393112,0.416244,0.491841,0.299048,0.162266,0.155173,0.158050,0.522092,0.333263
65,0.298789,0.138342,0.228490,0.159617,0.164773,0.576671,0.264719,0.229747,0.522344,0.138443,0.118111,0.173032,0.227307,0.211877,0.271728,0.335301,0.280437,0.272333,0.491894,0.199871,0.224072,0.198471,0.217678,0.151085,0.362762,0.288434,0.347713,0.326866,0.373538,0.286807,0.314623,0.220656,0.347901,0.217900,0.192150,0.140241,0.166086,0.322802,0.164063,0.296938,0.294614,0.148799,0.150392,0.261141,0.403445,0.290441
66,0.282217,0.146702,0.224876,0.150713,0.152668,0.665738,0.230462,0.228345,0.673975,0.148360,0.103048,0.400853,0.222820,0.231565,0.258789,0.360311,0.258923,0.243734,0.556704,0.259869,0.206303,0.264352,0.205836,0.141147,0.255695,0.312464,0.347257,0.341370,0.376046,0.295948,0.344386,0.214883,0.356287,0.305818,0.165115,0.160751,0.151032,0.174484,0.324684,0.395216,0.253611,0.146821,0.165190,0.251870,0.502368,0.342978
67,0.273279,0.156269,0.212790,0.166010,0.163349,0.471476,0.151668,0.246918,0.511195,0.140921,0.105309,0.256345,0.210630,0.233860,0.247411,0.371471,0.253817,0.249083,0.450063,0.263387,0.222249,0.329709,0.232411,0.138739,0.255665,0.301332,0.354274,0.356573,0.373466,0.309043,0.357001,0.213690,0.423880,0.669715,0.158777,0.179941,0.115196,0.251578,0.248906,0.374922,0.275742,0.143537,0.178760,0.230638,0.555638,0.185273
68,0.280233,0.157420,0.191849,0.204598,0.169461,0.376442,0.196295,0.239387,0.565746,0.123196,0.107888,0.224453,0.207242,0.240443,0.248938,0.375531,0.259116,0.265777,0.402443,0.280602,0.191840,0.394109,0.245736,0.143350,0.242162,0.303083,0.358070,0.371781,0.392537,0.343722,0.332925,0.211031,0.441112,0.753227,0.153719,0.192217,0.090718,0.337213,0.406048,0.349341,0.373977,0.154198,0.180759,0.209182,0.557504,0.204758
69,0.278261,0.167268,0.187517,0.196197,0.198948,0.510704,0.284420,0.250201,0.516283,0.116385,0.122793,0.358220,0.200393,0.239551,0.272231,0.345375,0.270523,0.281220,0.274764,0.161342,0.196680,0.376453,0.240506,0.158019,0.327200,0.290601,0.352492,0.370040,0.398416,0.355607,0.320938,0.205801,0.421663,0.675248,0.150769,0.161497,0.103116,0.261435,0.187355,0.295691,0.267186,0.166233,0.186662,0.130496,0.529245,0.205237
70,0.273599,0.174855,0.201585,0.254017,0.187726,0.535174,0.327041,0.228997,0.580153,0.096575,0.112144,0.370025,0.186925,0.228901,0.272445,0.332895,0.278550,0.254477,0.363052,0.159422,0.186265,0.314057,0.232448,0.163667,0.289645,0.297491,0.364361,0.383237,0.400596,0.366301,0.344098,0.222237,0.383973,0.211383,0.155723,0.176841,0.128945,0.180767,0.230167,0.254150,0.493173,0.153388,0.148895,0.137111,0.371704,0.199520
71,0.246706,0.186987,0.212638,0.241840,0.180870,0.403289,0.277154,0.225107,0.421566,0.109430,0.131252,0.279913,0.162265,0.208570,0.334267,0.306992,0.325866,0.251878,0.392850,0.145321,0.205639,0.258729,0.225164,0.192973,0.360725,0.291569,0.348769,0.364870,0.409308,0.359227,0.353414,0.233379,1.086200,1.833028,0.171947,0.132033,0.268288,0.758527,0.231844,0.262684,0.401901,0.184237,0.137343,0.128508,0.448193,0.251876
72,0.227293,0.184187,0.208966,0.193962,0.145918,0.403215,0.243840,0.196149,0.290608,0.107103,0.119065,0.321004,0.186279,0.215125,0.298226,0.293847,0.286686,0.205033,0.368941,0.157661,0.212815,0.206304,0.219675,0.176331,0.371393,0.303092,0.363370,0.398665,0.413030,0.350032,0.338412,0.216894,0.682520,0.802164,0.178413,0.108110,0.179530,0.515241,0.244390,0.283532,0.305137,0.195738,0.124746,0.131846,0.378587,0.237730
73,0.245628,0.182507,0.208605,0.211853,0.163079,0.438417,0.211544,0.195897,0.279399,0.138545,0.099567,0.283797,0.195987,0.222992,0.266454,0.272078,0.281826,0.219807,0.255626,0.196985,0.206587,0.211602,0.201868,0.170463,0.395355,0.319290,0.359465,0.405923,0.407144,0.331316,0.374474,0.210046,0.453504,0.212660,0.163509,0.120774,0.140898,0.297481,0.188541,0.385172,0.222304,0.169162,0.156165,0.181747,0.321784,0.199510
74,0.353269,0.187495,0.292067,0.160670,0.228716,0.540009,0.153113,0.187091,0.484351,0.138649,0.134433,0.308188,0.170609,0.204464,0.340426,0.264697,0.301911,0.241158,0.575699,0.164309,0.197521,0.200894,0.216623,0.169839,0.364612,0.307576,0.332928,0.379512,0.381163,0.315263,0.320864,0.194372,0.387301,0.216893,0.191028,0.087023,0.238945,0.280436,0.176697,0.518127,0.391344,0.201926,0.163098,0.114095,0.522985,0.295090
75,0.263659,0.175007,0.230715,0.143216,0.191181,0.532895,0.139646,0.184372,0.378371,0.121423,0.105840,0.185669,0.200769,0.222122,0.271909,0.252847,0.277312,0.250701,0.250390,0.259643,0.195989,0.229524,0.183360,0.165572,0.319851,0.308810,0.339775,0.375370,0.376902,0.277183,0.316137,0.202998,0.356968,0.282160,0.147982,0.145021,0.126775,0.244344,0.175853,0.270113,0.314429,0.165401,0.185683,0.171260,0.771875,0.378694
76,0.352840,0.159900,0.291135,0.176479,0.179260,0.434564,0.170472,0.173569,0.471274,0.129126,0.130595,0.184150,0.198707,0.195470,0.318092,0.253915,0.307695,0.262114,0.347487,0.130342,0.189359,0.278689,0.208200,0.157714,0.321937,0.286979,0.316113,0.365826,0.356794,0.284171,0.258466,0.188714,0.353053,0.312492,0.181641,0.093165,0.220452,0.215170,0.202827,0.522605,0.507045,0.184059,0.155319,0.119763,0.425319,0.287509
77,0.292588,0.139676,0.200152,0.225340,0.148836,0.334615,0.179402,0.206255,0.452626,0.125323,0.110001,0.277470,0.212031,0.187241,0.281876,0.259725,0.294988,0.277777,0.595799,0.229629,0.180337,0.276862,0.205395,0.170335,0.317671,0.290359,0.330103,0.357759,0.364056,0.271896,0.267903,0.209246,0.324271,0.215610,0.168930,0.114558,0.142772,0.344445,0.209978,0.579083,0.522009,0.179204,0.188905,0.235473,0.485405,0.206990
78,0.336791,0.147720,0.279459,0.168845,0.158676,0.496916,0.181605,0.207831,0.613589,0.132098,0.129717,0.243209,0.231823,0.219070,0.278733,0.303202,0.316676,0.300708,0.525909,0.194896,0.233214,0.285799,0.220326,0.197452,0.300918,0.292693,0.328435,0.370452,0.384015,0.287113,0.289768,0.179484,0.305509,0.210211,0.181170,0.107855,0.198816,0.247824,0.214533,0.617151,0.206965,0.216681,0.185600,0.169573,0.587149,0.210176
79,0.283295,0.147219,0.212875,0.225079,0.146097,0.573938,0.246391,0.205516,0.524466,0.146164,0.112851,0.220148,0.228503,0.205717,0.271888,0.304052,0.307066,0.289935,0.556470,0.240598,0.212051,0.300114,0.216732,0.172072,0.276539,0.293891,0.352279,0.369791,0.392323,0.307439,0.303582,0.180836,0.306923,0.355138,0.162820,0.122403,0.123316,0.238102,0.291212,0.501381,0.454622,0.195238,0.196793,0.190635,0.607184,0.292790
80,0.328692,0.150009,0.275822,0.221603,0.209869,0.522959,0.182530,0.196795,0.474606,0.133960,0.130617,0.186917,0.236608,0.219302,0.287909,0.316152,0.318709,0.282711,0.493559,0.182948,0.255230,0.352045,0.215410,0.162743,0.268516,0.275930,0.339158,0.375655,0.395432,0.327279,0.284271,0.154772,0.317803,0.331360,0.155084,0.141657,0.208871,0.214835,0.181167,0.499695,0.994616,0.180538,0.175223,0.217415,0.758806,0.273528
81,0.377272,0.158343,0.188773,0.233724,0.164708,0.761525,0.287807,0.201147,0.366035,0.102882,0.106964,0.525977,0.203041,0.236761,0.244912,0.311324,0.289486,0.240392,0.533273,0.249541,0.228750,0.266919,0.234059,0.151013,0.501174,0.321893,0.376294,0.411674,0.418810,0.341614,0.353710,0.241334,0.424252,0.188205,0.144402,0.232074,0.130443,0.376202,0.199178,0.895115,1.598560,0.184281,0.179749,0.169182,0.869096,0.231071
82,0.234641,0.189441,0.268625,0.159146,0.193845,0.458430,0.190616,0.199902,0.476823,0.121329,0.114169,0.182241,0.197648,0.225000,0.266740,0.311751,0.295754,0.247366,0.377713,0.183114,0.190997,0.305173,0.226840,0.150553,0.334568,0.331754,0.382837,0.410153,0.423789,0.347854,0.369836,0.218643,0.508627,0.168655,0.147448,0.274212,0.207601,0.471965,0.166152,0.549623,0.615533,0.169324,0.143554,0.143006,0.444321,0.237292
83,0.286346,0.171172,0.400059,0.176695,0.199734,0.465743,0.217251,0.205393,0.400708,0.119406,0.142762,0.194213,0.176039,0.217544,0.266756,0.292042,0.317777,0.268084,0.399668,0.166166,0.181692,0.270329,0.230213,0.148778,0.468043,0.287623,0.367259,0.439474,0.402570,0.332241,0.312072,0.181470,0.560844,0.192751,0.180918,0.146376,0.177870,0.346801,0.185324,0.404327,1.061730,0.178955,0.129481,0.153882,0.523056,0.309578
84,0.321564,0.181544,0.378329,0.197473,0.179533,0.923843,0.135600,0.188020,0.550463,0.121412,0.104060,0.284077,0.187998,0.239906,0.297821,0.321302,0.276414,0.230698,0.305212,0.219715,0.237021,0.250895,0.278084,0.146352,0.416293,0.386493,0.379051,0.427546,0.406533,0.351098,0.319074,0.237541,1.120241,0.406795,0.175697,0.138941,0.142748,0.867993,0.866539,0.242971,1.313375,0.165672,0.155721,0.251260,0.801350,0.306949
85,0.671373,0.225721,0.374690,0.354789,0.293487,1.167544,0.222884,0.200313,0.399702,0.121519,0.139454,0.437661,0.151948,0.232207,0.303333,0.309877,0.312814,0.264955,0.441872,0.213803,0.217032,0.175824,0.262126,0.144840,0.665183,0.339361,0.378680,0.473272,0.402061,0.354071,0.460579,0.242983,0.898656,0.682542,0.283704,0.145133,0.340341,0.968816,0.329344,0.568505,2.967759,0.202344,0.139353,0.192819,2.468448,0.371935
