sic,bone,mean_deg,p50_deg,p90_deg,count
37,foot_l,3.464819590250651,3.744609832763672,4.095557785034179,3
31,foot_l,3.3666951656341553,3.32304310798645,3.9140242099761964,3
85,calf_r,2.967759132385254,3.1337549686431885,3.159056520462036,3
32,foot_l,2.844912608464559,2.9219889640808105,3.113848400115967,3
32,calf_l,2.61673911412557,2.648898124694824,2.856269645690918,3
85,foot_r,2.468447685241699,2.431433916091919,2.616192674636841,3
53,ball_r,2.3601816097895303,2.5485968589782715,2.6906950950622557,3
27,calf_l,2.314470807711283,1.9777592420578003,2.881812262535095,3
41,foot_l,2.1340843439102173,2.209651231765747,2.6970787525177,3
33,foot_l,2.116727113723755,2.245108127593994,2.322505474090576,3
36,foot_l,2.088288187980652,2.3085896968841553,2.9510964870452883,3
13,foot_l,2.0660707155863443,1.9110064506530762,2.846652126312256,3
32,thigh_l,2.046298543612162,1.9361494779586792,2.3944820165634155,3
53,foot_r,2.039394497871399,2.1274259090423584,2.191779851913452,3
13,ball_l,1.9458188613255818,1.8787760734558105,2.1153733253479006,3
42,foot_l,1.9250032901763916,1.920625925064087,2.4853861331939697,3
71,calf_l,1.833027680714925,1.7670563459396362,1.934727931022644,3
14,foot_l,1.7727328538894653,1.6598654985427856,2.225609803199768,3
31,thigh_l,1.6698497136433919,1.5615603923797607,1.9986840724945067,3
38,foot_l,1.6650391817092896,1.6730228662490845,2.2655654191970824,3
17,foot_l,1.618707259496053,1.7193173170089722,1.8023792028427124,3
81,calf_r,1.5985595385233562,1.5805963277816772,1.7422784566879272,3
18,foot_l,1.5664124488830566,1.5524741411209106,1.860887837409973,3
55,foot_r,1.4699453512827556,1.4788328409194946,1.6304800271987916,3
2,calf_l,1.414752205212911,1.4259358644485474,1.65656578540802,3
19,foot_l,1.3619575500488281,1.3588206768035889,1.3685542583465575,3
11,foot_l,1.3186552127202351,1.3479458093643188,1.36949303150177,3
84,calf_r,1.313375473022461,1.2383506298065186,1.6612486362457275,3
28,calf_l,1.2991809050242107,1.308883786201477,1.6125678300857544,3
52,ball_r,1.2955158750216167,1.4067084789276123,1.7193907260894776,3
40,foot_l,1.2818524837493896,1.3200836181640625,1.3228440284729004,3
37,thigh_l,1.2591384649276733,1.1498311758041382,1.4653093099594117,3
18,calf_l,1.240485688050588,1.3833963871002197,1.5295603275299072,3
85,upperarm_l,1.1675440867741902,1.0946356058120728,1.3157417535781861,3
40,thigh_l,1.1416011055310566,1.256738305091858,1.3431012392044068,3
0,calf_r,1.1378848155339558,1.2286062240600586,1.2518602371215821,3
34,foot_l,1.1329107681910198,1.128386378288269,1.1489470243453979,3
84,thigh_l,1.1202413439750671,1.1621240377426147,1.330044436454773,3
56,foot_r,1.1163143515586853,1.1123480796813965,1.3431638717651366,3
37,calf_l,1.1138816873232524,1.2151306867599487,1.2839850187301636,3
7,foot_l,1.10906716187795,1.028535008430481,1.3359763383865357,3
4,hand_r,1.1035926739374797,1.1174004077911377,1.2012467861175538,3
35,foot_l,1.1002518932024639,1.179447889328003,1.623421049118042,3
36,thigh_l,1.1001950701077778,1.0580195188522339,1.2968154668807983,3
7,ball_l,1.098817229270935,1.0793553590774536,1.1575767755508424,3
62,ball_l,1.0914950768152873,1.1139854192733765,1.1187035322189331,3
71,thigh_l,1.0861997803052266,1.079140305519104,1.2692890405654906,3
0,foot_r,1.0849863290786743,1.0827076435089111,1.1155585765838623,3
31,hand_l,1.0837621291478474,1.0767822265625,1.1222070693969726,3
83,calf_r,1.0617295503616333,1.0982205867767334,1.1292283535003662,3
33,thigh_l,1.0486537615458171,0.8338465094566345,1.351380717754364,3
6,foot_l,1.0378849705060322,1.0039710998535156,1.1349879264831544,3
16,calf_l,1.0335872371991475,1.1357144117355347,1.3655643224716187,3
54,foot_r,1.021227240562439,0.9809704422950745,1.170223343372345,3
40,ball_l,1.0169514815012615,1.0703493356704712,1.0766014337539673,3
5,foot_l,1.0107348561286926,1.0659115314483643,1.1718661785125732,3
30,calf_l,1.0011022686958313,0.9462725520133972,1.1725388884544372,3
80,calf_r,0.99461563428243,0.9950764775276184,1.118106520175934,3
27,ball_l,0.9844720363616943,0.9607590436935425,1.0725766897201539,3
36,calf_l,0.9692759911219279,1.066368818283081,1.0802241802215575,3
85,foot_l,0.9688160618146261,1.0055441856384277,1.0147359848022461,3
13,hand_r,0.9479366938273112,0.9063349366188049,1.06829491853714,3
26,hand_r,0.9473129510879517,0.9550186395645142,1.0240083932876587,3
23,calf_l,0.935481051603953,0.8487757444381714,1.1243021726608275,3
84,upperarm_l,0.9238425095876058,0.8818925023078918,1.020398771762848,3
39,foot_l,0.9230809410413107,0.9268614649772644,1.0197696089744568,3
43,foot_l,0.9228794773419698,0.8540583252906799,1.1478152394294738,3
30,hand_l,0.9112457434336344,0.9102829098701477,0.9541191697120667,3
0,thigh_l,0.905495802561442,0.7568169832229614,1.1268579721450807,3
1,calf_r,0.9032929738362631,0.8759754300117493,1.0423147797584533,3
85,thigh_l,0.8986557324727377,0.8502337336540222,0.9696243643760681,3
