sic,pelvis,Bip001,spine_01,spine_02,clavicle_l,upperarm_l,RUpArmTwist_l_01,RUpArmTwist_l_02,lowerarm_l,L_ForeTwist_01,L_ForeTwist_02,hand_l,index_01_l,middle_01_l,pinky_01_l,ring_01_l,thumb_01_l,clavicle_r,upperarm_r,RUpArmTwist_r_01,RUpArmTwist_r_02,lowerarm_r,R_ForeTwist_01,R_ForeTwist_02,hand_r,index_01_r,middle_01_r,pinky_01_r,ring_01_r,thumb_01_r,neck_01,head,thigh_l,calf_l,LCalfTwist_01,LCalfTwist_02,LCalfTwist_03,foot_l,ball_l,thigh_r,calf_r,RCalfTwist_01,RCalfTwist_02,RCalfTwist_03,foot_r,ball_r
75,0.231049,0.214473,0.252063,0.207985,0.143779,0.520247,0.166313,0.112859,0.370666,0.143243,0.135005,0.259276,0.179578,0.250577,0.282629,0.343788,0.329228,0.153108,0.686473,0.388261,0.291715,0.315620,0.211024,0.167939,0.433503,0.231706,0.368724,0.359274,0.413329,0.274914,0.421516,0.243184,0.375311,0.276097,0.156967,0.232652,0.121772,0.510060,0.237634,0.351388,0.852578,0.195636,0.158333,0.198622,0.775287,0.265881
76,0.232986,0.169475,0.183656,0.302497,0.136981,0.454746,0.181730,0.148783,0.291242,0.139806,0.117776,0.262171,0.180796,0.236869,0.325402,0.330540,0.315813,0.166524,0.261921,0.271071,0.197075,0.243903,0.196238,0.198908,0.351828,0.244638,0.349255,0.378266,0.401943,0.271571,0.401433,0.228400,0.410426,0.242243,0.164757,0.234579,0.161641,0.403718,0.304302,0.488491,0.819049,0.164910,0.164483,0.204301,0.709750,0.248816
77,0.188003,0.189199,0.194816,0.222508,0.238817,0.369681,0.191955,0.137882,0.322038,0.155364,0.128102,0.210993,0.180911,0.271395,0.294365,0.337815,0.305015,0.166635,0.242404,0.301227,0.248998,0.247350,0.189037,0.207411,0.344734,0.265149,0.349274,0.379134,0.405730,0.280372,0.391165,0.251666,0.401595,0.179506,0.155760,0.236577,0.152880,0.515141,0.242473,0.609812,1.003900,0.225620,0.141982,0.210956,0.671680,0.238591
78,0.256769,0.162696,0.184880,0.261233,0.215577,0.337960,0.187066,0.144518,0.367435,0.135569,0.110856,0.265134,0.200233,0.270676,0.334799,0.332927,0.302624,0.174935,0.246535,0.316989,0.162739,0.215256,0.206211,0.196448,0.370221,0.259065,0.367197,0.382891,0.371211,0.299353,0.410284,0.235430,0.260478,0.132948,0.162512,0.242702,0.196055,0.508754,0.210548,0.594451,0.240453,0.216701,0.139109,0.184957,0.776451,0.251960
79,0.224747,0.180909,0.250864,0.221552,0.248877,0.330314,0.202386,0.129921,0.331829,0.141339,0.129795,0.266612,0.202039,0.298337,0.305192,0.334487,0.294684,0.209203,0.295443,0.340417,0.206876,0.227709,0.205893,0.184076,0.371524,0.273338,0.356730,0.374984,0.380968,0.307823,0.391589,0.201044,0.368875,0.372450,0.162424,0.229600,0.131211,0.488893,0.191105,0.379468,0.425707,0.246285,0.166056,0.192624,0.799737,0.340594
80,0.320438,0.165040,0.304724,0.204364,0.297241,0.342343,0.182613,0.116373,0.299944,0.153909,0.124224,0.283555,0.191648,0.284328,0.317538,0.325097,0.285261,0.236057,0.221439,0.336647,0.321608,0.197327,0.186460,0.154497,0.357749,0.248257,0.343753,0.393970,0.391860,0.302105,0.387022,0.175090,0.467502,0.237394,0.173223,0.219767,0.196989,0.473361,0.256346,0.408878,1.126873,0.220901,0.140634,0.202849,0.666390,0.327184
81,0.543007,0.177105,0.246655,0.152569,0.157690,0.577815,0.218008,0.101255,0.344889,0.151792,0.136288,0.642027,0.200400,0.297407,0.305824,0.333176,0.308965,0.200376,0.344870,0.348137,0.173169,0.264308,0.187056,0.171119,0.558281,0.266689,0.328205,0.391055,0.388995,0.315438,0.363979,0.244239,0.421833,0.298470,0.218154,0.263930,0.171705,0.628620,0.229752,1.009266,2.021456,0.239447,0.147878,0.204656,0.809838,0.306180
82,0.283140,0.181382,0.298632,0.134278,0.118344,0.304543,0.184923,0.124197,0.362567,0.154374,0.139983,0.273784,0.197793,0.283572,0.312358,0.331204,0.314520,0.200595,0.321391,0.317733,0.241442,0.238781,0.186402,0.182626,0.414535,0.249306,0.329284,0.386211,0.391837,0.316369,0.389037,0.211067,0.470072,0.197088,0.222030,0.271768,0.256478,0.621737,0.201286,0.678201,1.202877,0.170802,0.163936,0.267939,0.654373,0.330993
83,0.259608,0.176486,0.394785,0.156756,0.143574,0.384480,0.258844,0.105207,0.320086,0.150413,0.134186,0.284524,0.174559,0.249582,0.364153,0.334346,0.333864,0.179254,0.346366,0.276287,0.170763,0.234588,0.167164,0.183922,0.467607,0.230307,0.310438,0.455753,0.398588,0.308092,0.381180,0.189208,0.466541,0.141217,0.193147,0.227110,0.126551,0.628319,0.191374,0.606273,0.340220,0.159821,0.188254,0.227412,0.815568,0.302130
84,0.141419,0.199451,0.364003,0.198381,0.139234,0.841942,0.208880,0.091478,0.408988,0.138963,0.142215,0.214088,0.182493,0.259944,0.329190,0.333523,0.355185,0.188433,0.508834,0.323796,0.347320,0.260808,0.198015,0.189288,0.515696,0.275334,0.322426,0.400693,0.400520,0.316963,0.422816,0.196659,0.992769,0.603105,0.182507,0.223948,0.138630,0.858496,0.949583,0.343155,0.777428,0.175828,0.173578,0.221126,1.051777,0.279736
85,0.597638,0.189279,0.449233,0.414174,0.383292,1.241004,0.252684,0.139115,0.438099,0.130275,0.138598,0.300583,0.187219,0.230220,0.395130,0.348467,0.372449,0.269454,0.708229,0.301920,0.284815,0.276632,0.188092,0.196800,0.680506,0.232174,0.324033,0.481021,0.391524,0.318477,0.546578,0.330483,0.756786,0.979877,0.265545,0.267648,0.226847,1.207682,0.448797,0.211469,2.443807,0.157543,0.220061,0.256033,2.768312,0.604463
