sic,bone,mean_deg,p50_deg,p90_deg,count
64,foot_r,0.8079003095626831,0.8354311585426331,0.8945714592933655,3
14,hand_r,0.8029048244158427,0.7877140641212463,0.9151285290718079,3
1,upperarm_l,0.8007698456446329,0.7202240228652954,0.9538488626480103,3
2,ball_l,0.800127903620402,0.7649645209312439,0.8552262663841248,3
73,thigh_r,0.799867848555247,0.762420117855072,0.9811721682548523,3
79,foot_r,0.7997373342514038,0.8732869029045105,1.0397006392478942,3
8,ball_l,0.7967521746953329,0.7636277675628662,0.9354479312896729,3
0,upperarm_l,0.7958096464474996,0.8329263925552368,1.0264357805252076,3
14,upperarm_r,0.7839009960492452,0.8014037013053894,0.8510897517204284,3
11,hand_r,0.7779403924942017,0.7538250088691711,0.8510031819343566,3
5,upperarm_l,0.7778722842534384,0.7373276948928833,0.8493894338607788,3
84,calf_r,0.7774277925491333,0.6854025721549988,0.950459897518158,3
20,upperarm_l,0.7769510746002197,0.8180549144744873,0.947610330581665,3
78,foot_r,0.7764507929484049,0.998573362827301,1.027452290058136,3
75,foot_r,0.7752873202164968,0.9270805716514587,1.08543461561203,3
13,hand_r,0.7748161554336548,0.700102686882019,0.9037412405014038,3
22,thigh_l,0.7740619579950968,0.8614715933799744,1.0341297030448913,3
72,thigh_r,0.773270308971405,0.7628918886184692,0.9080613374710083,3
67,calf_l,0.7732492884000143,0.7583265900611877,0.9193342804908753,3
19,upperarm_l,0.7724332610766093,0.8085362911224365,0.9504222393035888,3
25,lowerarm_l,0.7701200445493063,0.8996403217315674,0.9565666198730469,3
5,thigh_r,0.7694653669993082,0.7102189660072327,0.8590007424354553,3
34,thigh_r,0.7684324781099955,0.8214706778526306,0.9427820086479187,3
57,ball_r,0.76626588900884,0.8881608843803406,0.9471364855766297,3
53,thigh_l,0.763519803682963,0.7484678030014038,0.9584115743637085,3
46,foot_l,0.7599238355954488,0.7795583605766296,0.9478488802909851,3
85,thigh_l,0.7567858894666036,0.740665853023529,0.8427263617515564,3
18,upperarm_l,0.751567522684733,0.7894162535667419,0.9182254672050476,3
72,thigh_l,0.7514774401982626,0.7271292209625244,0.9464617252349854,3
11,ball_l,0.7499048709869385,0.7394760847091675,0.8637809991836548,3
45,ball_r,0.7498297293980917,0.7551764249801636,0.9666070699691772,3
74,thigh_r,0.7495968540509542,0.7103477120399475,0.8479225754737854,3
67,foot_r,0.7446452577908834,0.9178429841995239,0.9682340383529663,3
58,lowerarm_l,0.7437154054641724,0.6760339140892029,0.8710761904716492,3
68,calf_l,0.7384729981422424,0.7307595014572144,0.826795220375061,3
40,calf_l,0.7378498315811157,0.6995514631271362,0.859480881690979,3
51,foot_r,0.7369670271873474,0.8545647263526917,0.9271358609199524,3
47,foot_l,0.7359340240557989,0.6443168520927429,1.1905579924583436,3
72,foot_r,0.7348858217398325,0.7029988765716553,0.9594274997711182,3
63,foot_l,0.7289368311564127,0.5955143570899963,1.0308443188667298,3
4,thigh_r,0.7275022665659586,0.761057436466217,0.7767436146736145,3
2,RUpArmTwist_l_01,0.7264395157496134,0.8050398230552673,0.8649880766868592,3
3,foot_l,0.722018321355184,0.6482192277908325,1.0303614854812622,3
36,calf_l,0.7200203537940979,0.6983629465103149,0.8331570863723755,3
49,foot_r,0.7196102440357208,0.7118671536445618,1.0027315735816955,3
59,calf_l,0.713536262512207,0.6807335019111633,0.7699552655220032,3
1,upperarm_r,0.713045060634613,0.7291096448898315,0.7914474725723266,3
34,foot_r,0.711587647596995,0.7200477719306946,0.8404164433479309,3
76,foot_r,0.7097504834334055,0.5606881976127625,1.0407527327537536,3
85,upperarm_r,0.7082288165887197,0.7601651549339294,0.8797760367393493,3
15,calf_l,0.7066863775253296,0.5148934721946716,0.9971006274223329,3
22,hand_r,0.7032307187716166,0.6389400362968445,0.8102907061576843,3
41,hand_r,0.7031095822652181,0.6893330216407776,0.7265209317207336,3
7,ball_l,0.700989842414856,0.7552888989448547,0.7831746697425842,3
4,foot_l,0.6999684274196625,0.5788595676422119,1.0974764347076416,3
69,thigh_l,0.6998917460441589,0.7321206331253052,0.7669809579849243,3
64,hand_l,0.6985022226969401,0.6439194679260254,0.786640739440918,3
17,upperarm_l,0.695150246222814,0.7299829721450806,0.8751507043838501,3
24,upperarm_r,0.6926945249239603,0.7246468663215637,0.731443464756012,3
14,LCalfTwist_03,0.6906318664550781,0.7141313552856445,0.7183199882507324,3
35,hand_r,0.6888076861699423,0.6475806832313538,0.9031715989112854,3
44,ball_r,0.6887167791525522,0.7801883220672607,0.788393211364746,3
