sic,pelvis,Bip001,spine_01,spine_02,clavicle_l,upperarm_l,RUpArmTwist_l_01,RUpArmTwist_l_02,lowerarm_l,L_ForeTwist_01,L_ForeTwist_02,hand_l,index_01_l,middle_01_l,pinky_01_l,ring_01_l,thumb_01_l,clavicle_r,upperarm_r,RUpArmTwist_r_01,RUpArmTwist_r_02,lowerarm_r,R_ForeTwist_01,R_ForeTwist_02,hand_r,index_01_r,middle_01_r,pinky_01_r,ring_01_r,thumb_01_r,neck_01,head,thigh_l,calf_l,LCalfTwist_01,LCalfTwist_02,LCalfTwist_03,foot_l,ball_l,thigh_r,calf_r,RCalfTwist_01,RCalfTwist_02,RCalfTwist_03,foot_r,ball_r
69,0.292164,0.161926,0.163150,0.229435,0.194892,0.616302,0.214281,0.209463,0.433963,0.132980,0.139757,0.336863,0.208237,0.278748,0.263742,0.315146,0.314961,0.310919,0.485490,0.326968,0.143793,0.324653,0.183136,0.109711,0.552700,0.221878,0.295056,0.212541,0.353050,0.324364,0.340481,0.226340,0.688326,0.388007,0.160309,0.146755,0.135396,0.639459,0.179804,0.443725,0.745456,0.122133,0.160716,0.126324,0.492730,0.235577
70,0.267056,0.155078,0.209085,0.222594,0.198080,0.664435,0.272424,0.219025,0.518996,0.117521,0.130334,0.342538,0.208193,0.284486,0.255032,0.331766,0.309040,0.341344,0.503859,0.226015,0.151425,0.255609,0.168781,0.093821,0.414192,0.203999,0.279169,0.210491,0.336051,0.303119,0.365233,0.222963,0.562844,0.414811,0.158080,0.165115,0.169746,0.442293,0.229018,0.521609,0.246415,0.182749,0.170088,0.176509,0.538985,0.209392
71,0.160028,0.164379,0.148755,0.276808,0.162619,0.639453,0.260556,0.221585,0.583623,0.122035,0.123933,0.290096,0.188671,0.281229,0.264012,0.322684,0.310767,0.267389,0.566896,0.249559,0.143173,0.238613,0.174186,0.082525,0.358601,0.217204,0.286917,0.241682,0.374477,0.278144,0.366504,0.323017,0.797462,2.041030,0.160991,0.146633,0.174045,0.835544,0.253209,0.873873,1.570764,0.205361,0.176804,0.187075,1.266485,0.194079
72,0.225341,0.162357,0.179876,0.253213,0.171529,0.620915,0.337147,0.242891,0.933828,0.119522,0.122245,0.317126,0.198409,0.285134,0.245771,0.326529,0.288091,0.257529,0.472035,0.316859,0.143107,0.214834,0.160871,0.104350,0.377593,0.226274,0.288979,0.207666,0.372864,0.306070,0.375283,0.253302,0.517114,0.926788,0.140970,0.136250,0.120921,0.573438,0.320135,0.758852,0.826341,0.299341,0.254422,0.349550,0.845018,0.204364
73,0.180399,0.203215,0.176095,0.187747,0.210780,0.544431,0.281181,0.238468,0.523129,0.157452,0.112774,0.388521,0.184462,0.320414,0.242927,0.348889,0.281164,0.216038,0.529662,0.201607,0.221517,0.226097,0.181665,0.155008,0.378973,0.262491,0.290894,0.228716,0.426716,0.306707,0.458757,0.286618,0.507281,0.272513,0.149808,0.155797,0.141393,0.392645,0.251916,0.384129,0.471866,0.257594,0.194388,0.160349,0.624635,0.232400
74,0.352229,0.165948,0.364113,0.214153,0.276380,0.567665,0.226236,0.204702,0.720497,0.126735,0.121994,0.461194,0.170905,0.265917,0.268381,0.305458,0.283339,0.159195,0.616547,0.374569,0.165113,0.368846,0.156630,0.120276,0.376363,0.221963,0.283757,0.232859,0.388685,0.283715,0.328111,0.348043,0.696370,0.282264,0.133804,0.138665,0.136377,0.374280,0.288902,1.087495,0.269449,0.135849,0.136263,0.188560,1.341480,0.238053
75,0.181641,0.191187,0.179711,0.222867,0.238320,0.599115,0.303771,0.258422,0.355256,0.129386,0.127511,0.210202,0.163585,0.278671,0.244179,0.327572,0.274097,0.184584,0.591980,0.181088,0.187739,0.259351,0.194489,0.118139,0.379884,0.252131,0.290818,0.214516,0.389296,0.293463,0.344447,0.191641,0.588512,0.144014,0.174522,0.180214,0.152540,0.476817,0.245976,0.379844,0.311641,0.151474,0.145183,0.120802,0.765896,0.589646
76,0.564991,0.157603,0.416428,0.160050,0.284884,0.818727,0.239011,0.183774,0.455881,0.102794,0.133174,0.319439,0.157322,0.261625,0.247621,0.317950,0.284955,0.141920,0.484852,0.203193,0.214734,0.318269,0.158779,0.124719,0.353067,0.199464,0.267188,0.207679,0.320194,0.261744,0.233960,0.298857,0.729436,0.300390,0.144048,0.120105,0.205065,0.438490,0.309126,0.615769,0.428712,0.118047,0.142979,0.119249,0.571477,0.189407
77,0.160886,0.183129,0.140007,0.164854,0.190902,0.602983,0.216508,0.228722,0.633129,0.110027,0.143875,0.279184,0.154173,0.274321,0.215135,0.318754,0.283816,0.184038,0.436633,0.324783,0.195347,0.265931,0.198652,0.128738,0.374029,0.204202,0.276787,0.194174,0.323696,0.269180,0.265405,0.273946,0.640528,0.228920,0.123883,0.131575,0.130580,0.431229,0.239625,0.555141,0.620628,0.100815,0.143991,0.142575,0.501433,0.201980
78,0.226964,0.195957,0.126348,0.169625,0.198368,0.457774,0.182130,0.181478,0.668453,0.091460,0.149980,0.259054,0.166817,0.251008,0.217486,0.298944,0.288901,0.182053,0.408725,0.284325,0.182063,0.221838,0.190976,0.149501,0.395093,0.187515,0.273035,0.236849,0.295683,0.256847,0.300902,0.273255,0.568203,0.305787,0.112142,0.120795,0.143109,0.320200,0.234000,0.562056,0.996180,0.103303,0.131828,0.107946,0.549120,0.218911
79,0.172385,0.176768,0.250133,0.168696,0.178363,0.436050,0.214675,0.214151,0.514053,0.110452,0.151173,0.218701,0.171277,0.267712,0.209808,0.305544,0.296528,0.221065,0.422799,0.357691,0.141267,0.221349,0.206232,0.173537,0.439734,0.196280,0.286299,0.201773,0.309723,0.288495,0.303943,0.259005,0.574689,0.397873,0.126017,0.104876,0.122216,0.357640,0.257721,0.449360,0.205239,0.114757,0.133403,0.134489,0.209491,0.241666
80,0.230870,0.175767,0.312710,0.143473,0.205829,0.423346,0.180635,0.187454,0.309096,0.121875,0.146886,0.187167,0.176971,0.259164,0.207739,0.311587,0.281504,0.227074,0.412643,0.298353,0.264918,0.244193,0.201950,0.139239,0.384922,0.191093,0.249565,0.225496,0.291569,0.258242,0.324986,0.244010,0.574135,0.247389,0.127611,0.105063,0.201280,0.424079,0.196681,0.532388,0.700790,0.143003,0.132267,0.126726,0.377740,0.225570
81,0.224314,0.159582,0.169377,0.220877,0.167500,0.478916,0.184827,0.220076,0.365280,0.127168,0.149864,0.422061,0.198919,0.258926,0.198173,0.331214,0.304688,0.262671,0.460694,0.223594,0.169973,0.281128,0.209299,0.143138,0.587055,0.236976,0.267279,0.170014,0.332588,0.301089,0.336039,0.203226,0.579976,0.292242,0.118354,0.135538,0.128003,0.436979,0.218316,0.656461,1.497092,0.141284,0.151003,0.155424,0.637782,0.248592
82,0.171581,0.165225,0.136982,0.168809,0.185363,0.404387,0.229437,0.234998,0.589339,0.141714,0.141664,0.137234,0.185364,0.294342,0.213651,0.310196,0.300806,0.251543,0.461705,0.167369,0.194485,0.203113,0.209524,0.101505,0.406712,0.207137,0.226345,0.219144,0.311683,0.263167,0.281301,0.243132,0.572039,0.258284,0.161922,0.169044,0.180068,0.437616,0.209803,0.319925,0.269481,0.199506,0.173294,0.336849,0.575294,0.209606
83,0.233237,0.175242,0.329615,0.219051,0.249483,0.550561,0.226027,0.229123,0.470496,0.141606,0.139713,0.133214,0.204931,0.286779,0.215983,0.309999,0.283768,0.199641,0.482590,0.119306,0.145088,0.240836,0.188321,0.109817,0.346310,0.192526,0.265429,0.229159,0.356313,0.282050,0.299543,0.228314,0.675537,0.355778,0.154679,0.130803,0.141832,0.615834,0.202093,0.389870,0.316883,0.140341,0.140795,0.114753,0.675765,0.266748
84,0.178901,0.171410,0.323810,0.242035,0.257296,0.433062,0.231402,0.299599,0.398235,0.165405,0.103086,0.193069,0.165513,0.240797,0.317520,0.318161,0.317539,0.192680,0.410690,0.170598,0.159698,0.244189,0.204998,0.128724,0.358065,0.220393,0.301198,0.275889,0.366176,0.347283,0.310559,0.209230,0.924048,0.920218,0.183804,0.121288,0.186930,0.409352,0.851452,0.289113,0.161099,0.128569,0.155082,0.118934,0.256815,0.385000
85,0.209426,0.172988,0.199189,0.199848,0.224490,0.653943,0.227636,0.203944,0.545227,0.146424,0.099856,0.229902,0.196310,0.299071,0.277731,0.286175,0.296757,0.255926,0.539287,0.167972,0.147240,0.308055,0.155075,0.105617,0.463355,0.179767,0.321249,0.270977,0.442049,0.298258,0.443048,0.298087,0.544323,0.287849,0.157424,0.168930,0.175372,0.421618,0.217670,0.285269,1.729174,0.166133,0.115763,0.149446,1.545949,0.486243
