sic,pelvis,Bip001,spine_01,spine_02,clavicle_l,upperarm_l,RUpArmTwist_l_01,RUpArmTwist_l_02,lowerarm_l,L_ForeTwist_01,L_ForeTwist_02,hand_l,index_01_l,middle_01_l,pinky_01_l,ring_01_l,thumb_01_l,clavicle_r,upperarm_r,RUpArmTwist_r_01,RUpArmTwist_r_02,lowerarm_r,R_ForeTwist_01,R_ForeTwist_02,hand_r,index_01_r,middle_01_r,pinky_01_r,ring_01_r,thumb_01_r,neck_01,head,thigh_l,calf_l,LCalfTwist_01,LCalfTwist_02,LCalfTwist_03,foot_l,ball_l,thigh_r,calf_r,RCalfTwist_01,RCalfTwist_02,RCalfTwist_03,foot_r,ball_r
69,0.349569,0.243190,0.243807,0.292426,0.238525,0.819712,0.276553,0.296339,0.657804,0.171181,0.168670,0.403944,0.274475,0.308670,0.322414,0.324049,0.378101,0.356330,0.523598,0.411892,0.178628,0.448580,0.209112,0.136154,0.641409,0.292750,0.345747,0.255762,0.519186,0.432936,0.402726,0.278154,0.838272,0.574316,0.180354,0.161617,0.194962,0.792943,0.219468,0.626664,1.026991,0.137843,0.268104,0.177120,0.556826,0.312912
70,0.319070,0.226881,0.315327,0.233954,0.248182,0.674976,0.370845,0.350370,0.661068,0.146032,0.158917,0.501534,0.258318,0.327486,0.293659,0.348792,0.364950,0.418776,0.543781,0.315757,0.199123,0.349910,0.182866,0.115694,0.457339,0.266393,0.322965,0.224160,0.468836,0.388602,0.427968,0.291499,0.687388,0.662880,0.182400,0.186050,0.220024,0.525138,0.304476,0.639272,0.411634,0.243263,0.213930,0.212515,0.685489,0.281463
71,0.238523,0.236465,0.159047,0.328550,0.199034,0.907476,0.348676,0.330855,0.751236,0.136574,0.151593,0.311487,0.257671,0.318359,0.295865,0.338576,0.362243,0.340733,0.616282,0.326274,0.175578,0.322086,0.193917,0.121215,0.437510,0.284832,0.313832,0.244747,0.528168,0.346607,0.397121,0.337928,1.265685,2.364560,0.171856,0.175881,0.209817,1.007002,0.365961,1.035098,1.701979,0.275638,0.206331,0.197739,1.760552,0.213006
72,0.314977,0.214294,0.230859,0.335315,0.189099,0.894731,0.480534,0.375705,1.230128,0.128659,0.163659,0.486116,0.230890,0.326451,0.280341,0.332601,0.319914,0.317493,0.492883,0.435285,0.189254,0.304248,0.190273,0.143027,0.475479,0.307877,0.317380,0.229585,0.504226,0.340470,0.484694,0.320127,0.827519,1.153905,0.167759,0.157550,0.166235,0.692619,0.474648,0.956925,1.001483,0.386768,0.280724,0.360027,0.893899,0.265264
73,0.225098,0.263350,0.242232,0.259134,0.252954,0.627122,0.383038,0.361490,0.793808,0.171220,0.148568,0.519808,0.225670,0.377915,0.296296,0.386537,0.305087,0.257130,0.673208,0.308711,0.303186,0.284865,0.223783,0.228462,0.511644,0.345023,0.348552,0.277904,0.513633,0.343569,0.589709,0.379965,0.717519,0.417153,0.213561,0.202722,0.193611,0.448425,0.297272,0.567786,0.592535,0.341321,0.257017,0.186358,0.762281,0.311998
74,0.428572,0.200190,0.419795,0.313901,0.340567,0.830308,0.269170,0.310384,1.016301,0.148220,0.171507,0.576079,0.214751,0.277310,0.290366,0.349268,0.318186,0.199158,0.779577,0.505450,0.197967,0.478065,0.186920,0.151045,0.558704,0.270868,0.301869,0.269597,0.517669,0.307787,0.437196,0.382168,0.788010,0.349426,0.155664,0.159378,0.172504,0.440311,0.434523,1.400985,0.390076,0.216914,0.188096,0.194288,1.500734,0.277898
75,0.222261,0.224791,0.240942,0.268398,0.303155,0.750501,0.430484,0.290620,0.451437,0.189758,0.148552,0.252588,0.214326,0.339797,0.279211,0.373205,0.317474,0.273070,0.727947,0.262943,0.287452,0.359443,0.223069,0.164369,0.489056,0.326547,0.365340,0.302629,0.438955,0.318627,0.515300,0.282093,0.674367,0.234395,0.247031,0.226136,0.210523,0.552683,0.268247,0.447277,0.375373,0.184557,0.174057,0.153350,0.857544,0.678491
76,0.664100,0.180499,0.482541,0.241928,0.374308,0.992558,0.337905,0.250517,0.570507,0.120518,0.189168,0.444086,0.220316,0.273803,0.258487,0.389870,0.352771,0.181708,0.553624,0.251038,0.298119,0.415654,0.168197,0.164077,0.464963,0.218282,0.305731,0.255092,0.397217,0.285304,0.278039,0.346051,0.779479,0.372981,0.168936,0.140712,0.232138,0.457942,0.389344,0.899914,0.489902,0.158101,0.222729,0.144043,0.627632,0.236292
77,0.198030,0.206730,0.194177,0.251316,0.200470,0.856114,0.241610,0.287159,0.831368,0.158418,0.184682,0.342161,0.162200,0.318691,0.230941,0.346135,0.352649,0.250936,0.674697,0.472037,0.273799,0.373826,0.213010,0.167944,0.506247,0.233761,0.318383,0.255583,0.391203,0.294006,0.360540,0.310653,0.736734,0.302087,0.145798,0.146785,0.186502,0.527656,0.284174,0.590226,0.749463,0.117606,0.209460,0.187781,0.600388,0.287849
78,0.241381,0.236061,0.194026,0.216044,0.216445,0.624067,0.227800,0.253396,0.848650,0.102548,0.195731,0.281034,0.245036,0.258984,0.224730,0.395998,0.355471,0.202858,0.564829,0.437378,0.240243,0.274699,0.194717,0.181921,0.517418,0.205646,0.301375,0.273567,0.342201,0.298181,0.382310,0.302984,0.740497,0.408872,0.143530,0.134969,0.165138,0.398521,0.311438,0.618663,1.132168,0.119140,0.190789,0.142323,0.686768,0.318547
79,0.221975,0.218550,0.364882,0.213093,0.218219,0.518552,0.269573,0.312821,0.681970,0.139528,0.201921,0.237931,0.226428,0.306022,0.235469,0.387309,0.370644,0.257310,0.641644,0.484849,0.181068,0.280185,0.232826,0.193113,0.490056,0.222543,0.328040,0.256389,0.343364,0.342326,0.361743,0.335213,0.635114,0.453182,0.183053,0.119193,0.173315,0.405433,0.327996,0.590984,0.221932,0.160313,0.195405,0.150947,0.239721,0.311135
80,0.333053,0.209485,0.443610,0.170287,0.261458,0.597039,0.267475,0.235709,0.371051,0.141347,0.185842,0.230803,0.219947,0.291640,0.218687,0.370944,0.361559,0.260751,0.585175,0.405720,0.342061,0.370304,0.214837,0.180053,0.402525,0.220177,0.273042,0.266942,0.299674,0.305140,0.357619,0.331892,0.605021,0.307504,0.154042,0.120146,0.212003,0.475923,0.209962,0.616513,0.881686,0.175012,0.213465,0.138437,0.477750,0.298462
81,0.249671,0.191759,0.256381,0.328605,0.191033,0.657673,0.227851,0.286377,0.392317,0.188268,0.174383,0.459794,0.226626,0.320373,0.218145,0.360083,0.393136,0.299017,0.590108,0.309898,0.252391,0.395226,0.217540,0.152906,0.696117,0.289962,0.307380,0.220493,0.392057,0.387026,0.438515,0.317763,0.787882,0.396607,0.150347,0.141951,0.171593,0.490817,0.268307,0.763329,1.624591,0.187440,0.210889,0.216225,0.723738,0.282578
82,0.233863,0.190492,0.209075,0.253984,0.210857,0.617647,0.284933,0.380721,0.803991,0.160951,0.195079,0.195473,0.207170,0.345851,0.263384,0.343213,0.399039,0.313985,0.525872,0.248667,0.244165,0.269646,0.234755,0.122710,0.459643,0.246603,0.249378,0.260558,0.363172,0.333064,0.374232,0.341341,0.653634,0.380046,0.178964,0.187289,0.243093,0.575101,0.247721,0.474631,0.365042,0.280991,0.200335,0.406559,0.601604,0.234941
83,0.292264,0.217272,0.415864,0.319518,0.350445,0.784095,0.310172,0.292219,0.660015,0.186291,0.163762,0.188990,0.228037,0.332730,0.262844,0.327438,0.375022,0.245141,0.552588,0.161667,0.215061,0.345568,0.220056,0.147995,0.513714,0.228128,0.283966,0.271459,0.432566,0.410129,0.404087,0.308104,0.792164,0.539876,0.172041,0.146019,0.161998,0.901050,0.276596,0.502923,0.374675,0.181171,0.206720,0.153171,0.744485,0.361584
84,0.213489,0.214651,0.427120,0.286790,0.325275,0.569746,0.273642,0.386230,0.517177,0.245741,0.137719,0.238200,0.184838,0.257645,0.401449,0.374033,0.337311,0.275005,0.472382,0.307195,0.227553,0.335123,0.220901,0.178390,0.427968,0.273951,0.314540,0.353212,0.534839,0.481851,0.406271,0.287979,1.148655,1.126370,0.215967,0.149349,0.255126,0.570461,1.063230,0.445066,0.163069,0.155783,0.215409,0.147678,0.298596,0.492349
85,0.243071,0.226649,0.316867,0.249845,0.282424,0.748019,0.312112,0.327483,0.721569,0.165449,0.134245,0.358080,0.255542,0.346918,0.357535,0.299841,0.329127,0.308549,0.649911,0.247895,0.190304,0.418434,0.198376,0.161479,0.609626,0.195032,0.334091,0.329967,0.619152,0.402217,0.591335,0.324489,0.614934,0.396340,0.169610,0.204724,0.222442,0.483070,0.246536,0.420379,1.871107,0.197072,0.186185,0.192315,1.740646,0.631060
