version,epoch,timestamp,GeoDeg,GeoDegEnd,GeoLocalDeg,GeoLocalDegEnd,AngVelMAE,AngVelMagRel,AngVelDirDegRaw,AngVelDirDegEnd,AngVelDirDegValidRatio,KeyBone/GeoDegMean,KeyBone/GeoLocalDegMean,KeyBone/AngVelMAE,KeyBone/AngVelMagRel,KeyBone/AngVelDirDeg,Period/EmbedCos,Period/EmbedL2,Period/PhaseCosSim,Period/PhaseMAE,period_abs_mean,period_abs_std,FootL/ContactAngVelMAE,FootR/ContactAngVelMAE,FootL/ContactAngVelMag,FootR/ContactAngVelMag,WorstKeyBone/GeoDeg_bone,WorstKeyBone/GeoDeg,WorstKeyBone/GeoLocalDeg_bone,WorstKeyBone/GeoLocalDeg,WorstKeyBone/AngVelMAE_bone,WorstKeyBone/AngVelMAE,WorstBone/AngVelMAE_bone,WorstBone/AngVelMAE,WorstBone/AngVelMagMAE_bone,WorstBone/AngVelMagMAE,GeoDegCurveMax:mean,GeoDegCurveMax:max,GeoLocalDegCurveMax:mean,GeoLocalDegCurveMax:max,AngVelDirDegCurveMax:mean,AngVelDirDegCurveMax:max,GeoDegCurve:mean,GeoDegCurve:max,GeoLocalDegCurve:mean,GeoLocalDegCurve:max,KeyBone/AngVelDirDegCurve:mean,KeyBone/AngVelDirDegCurve:max
v11,11,2025-12-15T09:47:35,0.4791240394115448,0.4722015082836151,0.45680553317070005,0.4536318063735962,0.013679936900734902,0.024448351562023164,10.364269828796386,2.4511863470077513,0.78388911485672,0.6731111450837208,0.6823450545852001,0.021603795298592264,0.027040512580424548,0.6823450545852001,0.9977123856544494,0.20950265526771544,0.9887776732444763,0.08251499384641647,0.7049655437469482,0.29138280749320983,0.06571201235055923,0.048850850015878675,0.6326818227767944,0.6869084477424622,thigh_r,1.145767593383789,thigh_r,1.1636954307556153,foot_l,0.04115689098834992,foot_l,0.04115689098834992,foot_l,0.06357296705245971,2.4833214775721233,2.7649874687194824,2.6086003204186756,2.9354498386383057,45.23112180030952,79.04422760009766,0.4791240187486013,0.528207540512085,0.4568055354555448,0.5429857969284058,0.682345046599706,0.8098731637001038
v11,12,2025-12-15T09:55:11,0.4793746769428253,0.47831464409828184,0.47814027070999143,0.4738550066947937,0.014385432377457619,0.026145896315574645,10.508904266357423,2.5914674758911134,0.7838338494300843,0.7205112156959681,0.7221618600762808,0.022983536869289445,0.028835976185897987,0.7221618600762808,0.9977805256843567,0.2083052784204483,0.9888418793678284,0.08234760165214539,0.7069559097290039,0.29139514565467833,0.06894344091415405,0.05196447893977165,0.6232716560363769,0.6822821617126464,thigh_r,1.293054723739624,thigh_r,1.2843150615692138,foot_l,0.04357807114720345,foot_l,0.04357807114720345,calf_l,0.06820565760135651,2.7807984987894696,3.181246757507324,2.9293597614765168,3.3676693439483643,48.63670782962088,83.93348693847656,0.47937465558449427,0.5442460775375366,0.47814027925332386,0.5894092917442322,0.7221618435780207,0.9028850793838501
v12,1,2025-12-16T21:51:50,1.328101682662964,1.4717364311218262,1.3230190038681031,1.4903400897979737,0.04025111645460129,0.0766160860657692,19.382626342773438,8.29343090057373,0.7775055408477783,2.223214964224742,2.1455506516190677,0.0607779117730969,0.07548461202532053,2.1455506516190677,0.9977641582489014,0.20813186168670655,0.9893462419509887,0.0809626042842865,0.7070043683052063,0.2918977677822113,0.11137401461601257,0.18567366898059845,0.6195752501487732,0.7016703009605407,thigh_l,9.324943733215331,thigh_l,9.24006633758545,calf_l,0.09678378850221633,calf_l,0.09678378850221633,calf_l,0.15701107382774354,14.079111398061116,17.196874618530273,13.8895574760437,16.92200469970703,114.28234358965341,164.5021514892578,1.328101559082667,1.5577044486999512,1.3230190193653106,1.5753947496414185,2.1455505808194477,2.352956771850586
v12,2,2025-12-16T21:59:34,0.9187074899673462,0.9759488344192505,0.7608919501304626,0.8384864926338196,0.019975625351071356,0.03776073232293129,12.81723747253418,4.507805347442627,0.7811578989028931,1.0291136688910998,1.0887216346768231,0.029224980250003068,0.036267037969082594,1.0887216346768231,0.9978020548820495,0.20863942205905914,0.9888303637504577,0.08245573490858078,0.7061578750610351,0.29065279960632323,0.06795304417610168,0.08941139727830887,0.6023633241653442,0.6777241706848145,calf_l,1.973825216293335,calf_l,2.0461044311523438,calf_l,0.047672557085752486,calf_l,0.047672557085752486,calf_l,0.07905826568603516,4.43210456609726,4.9788594245910645,4.376777079900106,4.843389511108398,60.927066350387314,123.71363067626953,0.9187074321508407,1.036402702331543,0.7608919294675192,0.9498704671859741,1.0887216109037399,1.4037693738937378
v12,3,2025-12-16T22:07:15,0.7737377524375916,0.755416464805603,0.5248541593551636,0.5233333945274353,0.013780047371983527,0.027021517604589464,10.360527610778808,2.8743396282196043,0.7880849361419677,0.7556265151271454,0.7671272872732235,0.01986870161042973,0.02487094171034793,0.7671272872732235,0.9977916717529297,0.20990116596221925,0.9885491728782654,0.08366210162639617,0.7109741568565369,0.2888788044452667,0.04728816524147987,0.04262408688664436,0.6030002355575561,0.6875237464904785,thigh_l,1.587777304649353,thigh_l,1.5860749721527099,calf_l,0.03270531892776489,pinky_01_l,0.03684043809771538,calf_l,0.04746903777122498,3.6404407747586567,3.757235050201416,3.634029533068339,3.718153953552246,31.459169019278832,50.73905563354492,0.7737377353509267,0.8082623481750488,0.5248541727662086,0.5686643123626709,0.7671272744735081,0.8219790458679199
v12,4,2025-12-16T22:15:04,0.6105035901069641,0.6115208506584168,0.4621367037296295,0.5015579879283905,0.012629796378314495,0.022405973821878433,10.15487289428711,2.4582839488983153,0.7882922053337097,0.6618719048224962,0.6669528836241134,0.019274764479354965,0.025017968254784743,0.6669528836241134,0.9978100895881653,0.2085532397031784,0.9891947269439697,0.0815667375922203,0.7092731833457947,0.2899049580097198,0.04587770104408264,0.0360873281955719,0.6010451674461365,0.6844425082206727,thigh_l,1.4595646858215332,thigh_l,1.5184632301330567,thigh_l,0.02977498956024647,thigh_l,0.02977498956024647,calf_l,0.04773207604885101,2.9300276470184325,3.2905118465423584,2.942478583653768,3.2297396659851074,30.997033497438593,57.3860969543457,0.6105035909016927,0.6392003893852234,0.46213668505350747,0.5497444868087769,0.666952872077624,0.7962787747383118
v12,5,2025-12-16T22:22:45,0.5280503869056702,0.5184818148612976,0.4534788906574249,0.42117067575454714,0.012305095233023167,0.024203971773386002,9.78663215637207,2.342940425872803,0.7890107035636902,0.659525979252962,0.6695559954414001,0.01859147818042876,0.02356958199913303,0.6695559954414001,0.9977305293083191,0.21156951487064363,0.9883110404014588,0.08446367681026459,0.7063528537750244,0.2900697708129883,0.04398107305169106,0.033966095000505445,0.6181224584579468,0.6847597241401673,calf_l,1.0944826364517213,calf_l,1.161858034133911,foot_l,0.026698094233870505,foot_l,0.026698094233870505,thigh_l,0.0429508239030838,1.994241366783778,2.119140863418579,2.11120952407519,2.253769874572754,31.11823746309442,62.64754867553711,0.5280503613750139,0.5831773281097412,0.4534788830081622,0.5539102554321289,0.6695559897025426,0.8251579403877258
v12,6,2025-12-16T22:30:33,0.49800352454185487,0.4962614417076111,0.4388797163963318,0.4326067328453064,0.012882010638713836,0.02667231336236,10.141851234436036,2.4086382389068604,0.7875921249389648,0.6099375280050131,0.6242846203538088,0.01863615511415302,0.02365885297767818,0.6242846203538088,0.9977406740188599,0.2088816672563553,0.989138376712799,0.08160143345594406,0.7083017826080322,0.2902813732624054,0.0475341409444809,0.036748070269823074,0.6119463086128235,0.6816680073738098,calf_l,1.0197262644767762,calf_l,1.1167251110076903,foot_l,0.029291826859116556,foot_l,0.029291826859116556,foot_l,0.04340398386120796,1.9007007098197937,2.0871288776397705,1.9688342972596486,2.06734299659729,33.485295298948124,65.53054809570312,0.49800352176030477,0.5435413122177124,0.4388797168930372,0.5137189626693726,0.6242846103509267,0.756873607635498
v12,7,2025-12-16T22:38:18,0.4627910256385803,0.4741626799106598,0.4214924335479736,0.4220991790294647,0.013604304194450379,0.029154254496097563,10.568603515625,2.65859169960022,0.7845385313034058,0.5923711971594737,0.6146811947226525,0.01927627309297343,0.024144153809174895,0.6146811947226525,0.9977483868598938,0.20859045386314393,0.9887631058692932,0.08221013993024825,0.7033107995986938,0.29205532670021056,0.05463574752211571,0.03296330124139786,0.6171520829200745,0.6699701547622681,thigh_l,0.9143712759017945,thigh_l,1.0075747489929199,foot_l,0.0311665091663599,foot_l,0.0311665091663599,foot_l,0.04885797649621963,2.024128291209539,2.469261646270752,2.0550890759627025,2.4632303714752197,36.430147319729045,76.3674545288086,0.4627910014986992,0.5186184644699097,0.42149242957433064,0.4811772108078003,0.6146811906496684,0.6859347820281982
v12,8,2025-12-16T22:46:13,0.4664585947990417,0.5066936373710632,0.491251266002655,0.5356259942054749,0.014533131383359432,0.028063847124576567,10.741698455810546,2.469905138015747,0.786477553844452,0.6580185087827536,0.6871051700069354,0.021336933454644057,0.026501291291788222,0.6871051700069354,0.9977653741836547,0.20788890421390532,0.9891831040382385,0.08182802349328995,0.7107697367668152,0.2906523823738098,0.05813384503126144,0.03444249778985977,0.6117367744445801,0.6870430111885071,thigh_l,1.3792065858840943,thigh_l,1.4956242322921753,calf_l,0.03585318922996521,calf_l,0.03585318922996521,foot_l,0.05594094693660736,2.448604573806127,2.81410813331604,2.621395729382833,2.937316417694092,38.80587153677213,84.75082397460938,0.4664585545659065,0.5365946292877197,0.49125127444664635,0.5928022861480713,0.6871051480372746,0.8518147468566895
v12,9,2025-12-16T22:53:50,0.46233131885528567,0.5033948004245759,0.5158283770084381,0.5368232369422913,0.015117163211107254,0.028632793575525284,10.838400268554688,2.6310784816741943,0.787965202331543,0.681314091040538,0.7257390319154813,0.02254841548319258,0.02830818104557693,0.7257390319154813,0.9977448344230652,0.21098650395870208,0.9884764552116394,0.0836680606007576,0.7068224787712097,0.2900335192680359,0.06560684144496917,0.040523454546928406,0.6312850832939148,0.6959268569946289,thigh_l,1.351580810546875,thigh_l,1.5178638696670532,foot_l,0.039459924399852755,foot_l,0.039459924399852755,foot_l,0.06485075056552887,2.387547169129054,2.668437957763672,2.629020737806956,2.7909183502197266,41.494879602981825,91.09009552001953,0.46233130127191546,0.573472261428833,0.5158283637960752,0.62814861536026,0.725739016532898,0.935714602470398
v12,10,2025-12-16T23:01:30,0.45653756856918337,0.47150746583938596,0.46492191553115847,0.44997342228889464,0.015478516928851604,0.02885727658867836,11.066960906982422,2.591804361343384,0.7872375011444092,0.6755748670834761,0.6740863574238924,0.02340998704043922,0.029772164548436803,0.6740863574238924,0.9978057503700256,0.2086256980895996,0.9890114068984985,0.08248359858989715,0.7092604160308837,0.28936097025871277,0.06577708795666695,0.049494960159063336,0.6234752655029296,0.692840301990509,calf_l,1.2103869199752808,calf_l,1.2850425720214844,foot_l,0.04279191717505455,foot_l,0.04279191717505455,foot_l,0.07122694700956345,2.4732150089740754,2.891913890838623,2.5293300271034242,3.008432626724243,41.560337121607894,93.72651672363281,0.45653754234313965,0.5495629906654358,0.46492191423972445,0.5117175579071045,0.6740863488117854,0.7841348052024841
v12,11,2025-12-16T23:09:15,0.4432051181793213,0.469200474023819,0.46335463523864745,0.49292290210723877,0.016107990965247156,0.028988756239414215,11.380868530273437,2.706423759460449,0.7829725742340088,0.6768963960500864,0.6817791754236588,0.024594616474442516,0.030394546035677195,0.6817791754236588,0.9977404356002808,0.20779730379581451,0.9887577891349792,0.08252221643924713,0.7033961892127991,0.29214330911636355,0.06668023616075516,0.060068424046039584,0.6367033362388611,0.6760561227798462,calf_l,1.1861127138137817,calf_l,1.254128336906433,foot_l,0.045303890109062196,foot_l,0.045303890109062196,foot_l,0.07516362965106964,2.5433716877301533,3.100719928741455,2.7228853130340576,3.100719928741455,47.557880340188234,94.75300598144531,0.4432050989071528,0.5136803984642029,0.46335462550322215,0.52638840675354,0.6817791690429051,0.7910816669464111
v12,12,2025-12-16T23:17:02,0.45594766139984133,0.48912438154220583,0.49269434809684753,0.5475386500358581,0.017096243798732758,0.031154052913188936,11.397865676879883,2.9000717639923095,0.7861090898513794,0.7093846935492295,0.7222357138991355,0.02603665869683235,0.03109276530643304,0.7222357138991355,0.9977134346961976,0.21081964373588563,0.9884318351745606,0.08338944911956787,0.704138994216919,0.2910958886146545,0.06907385140657425,0.06698998808860779,0.6463449954986572,0.7024768948554992,calf_l,1.2080413579940796,calf_l,1.2819830894470214,foot_l,0.04853755235671997,foot_l,0.04853755235671997,foot_l,0.07955057471990586,2.901779702504476,3.2512471675872803,3.1516949025789898,3.4708518981933594,50.22178557444427,97.08312225341797,0.4559476574261983,0.5476921200752258,0.49269434293111164,0.5898658633232117,0.7222357068459193,0.8475400805473328
