sic,pelvis,Bip001,spine_01,spine_02,clavicle_l,upperarm_l,RUpArmTwist_l_01,RUpArmTwist_l_02,lowerarm_l,L_ForeTwist_01,L_ForeTwist_02,hand_l,index_01_l,middle_01_l,pinky_01_l,ring_01_l,thumb_01_l,clavicle_r,upperarm_r,RUpArmTwist_r_01,RUpArmTwist_r_02,lowerarm_r,R_ForeTwist_01,R_ForeTwist_02,hand_r,index_01_r,middle_01_r,pinky_01_r,ring_01_r,thumb_01_r,neck_01,head,thigh_l,calf_l,LCalfTwist_01,LCalfTwist_02,LCalfTwist_03,foot_l,ball_l,thigh_r,calf_r,RCalfTwist_01,RCalfTwist_02,RCalfTwist_03,foot_r,ball_r
60,0.524788,0.164038,1.008973,0.690424,0.540569,2.434322,0.334665,0.281082,2.488901,0.291503,0.223368,0.582128,0.329848,0.349002,0.491382,0.464416,0.385731,0.293621,1.755169,0.567949,0.302274,0.622808,0.340487,0.155918,0.533417,0.373505,0.423403,0.392654,0.471662,0.316141,0.561233,0.420956,2.692198,2.652961,0.216401,0.284459,0.290213,0.868711,0.364738,1.840928,0.497819,0.349817,0.325058,0.299769,3.935401,0.304152
61,0.748121,0.157304,0.694723,1.042676,0.624535,3.138412,0.148400,0.330353,2.560544,0.309836,0.116543,1.367799,0.253255,0.305071,0.464523,0.420216,0.263765,0.518034,1.720301,1.047051,0.470768,1.049856,0.378795,0.218250,1.347868,0.355069,0.414825,0.438454,0.405098,0.281393,0.431033,0.892746,3.834763,3.416142,0.287269,0.226896,0.225875,1.153082,0.588039,3.426063,0.934732,0.233657,0.162177,0.180782,3.197835,0.791671
62,0.325704,0.150319,0.360457,0.606160,0.337550,1.457796,0.362661,0.224324,0.903772,0.261951,0.152276,0.339060,0.261442,0.324666,0.466992,0.437235,0.291461,0.226784,1.074370,0.599678,0.228748,0.555120,0.400199,0.152246,0.574827,0.326259,0.386174,0.410462,0.388924,0.321796,0.380521,0.457279,1.540661,0.548369,0.185877,0.218637,0.179895,0.842096,1.250142,1.672888,2.038303,0.178799,0.145240,0.163029,2.176464,0.296782
63,0.499251,0.151527,0.561140,0.759189,0.434010,2.635212,0.501384,0.512954,2.187239,0.262251,0.157509,0.710218,0.255897,0.319469,0.467219,0.434819,0.286265,0.280916,1.514705,0.572378,0.233882,0.871570,0.404988,0.148442,0.857619,0.328334,0.385841,0.418266,0.385895,0.317814,0.456640,0.450423,2.814048,1.743944,0.257463,0.261105,0.182918,0.904198,1.121855,2.911233,0.315113,0.236807,0.188916,0.162775,2.815903,0.321772
64,0.633619,0.152471,0.538608,0.498376,0.342877,1.262437,0.318347,0.347176,1.961705,0.263232,0.130906,0.526876,0.255221,0.319158,0.473251,0.436438,0.273412,0.240286,1.047427,0.510563,0.288516,0.541776,0.381112,0.192199,0.427019,0.298772,0.376784,0.428458,0.373361,0.361309,0.415374,0.548597,1.005556,1.206385,0.189934,0.201854,0.298372,0.549018,0.645445,1.779214,3.498519,0.184129,0.149264,0.235223,3.000143,1.318137
65,0.609066,0.154478,0.548994,0.683696,0.397660,3.195832,1.192822,0.557220,3.198051,0.268216,0.136121,1.012300,0.262552,0.326111,0.470888,0.434948,0.289631,0.233892,1.607071,0.702048,0.353388,0.878995,0.386176,0.183375,0.659606,0.310739,0.379868,0.409910,0.377349,0.356908,0.611779,0.292896,2.540988,1.119323,0.268264,0.265448,0.231915,0.932130,0.553079,3.334985,2.357172,0.321421,0.291320,0.388635,2.818896,0.945330
66,0.666493,0.156491,0.586367,0.444105,0.345262,2.037548,0.871011,0.455902,1.570826,0.227358,0.122172,1.039276,0.260914,0.324762,0.481299,0.443500,0.280342,0.240075,0.999751,0.700436,0.288577,0.726520,0.372289,0.155873,0.544057,0.291054,0.375346,0.423226,0.366682,0.395719,0.517918,0.336972,1.293744,1.633382,0.188117,0.211000,0.173047,0.625944,0.655381,2.149726,0.274445,0.248706,0.240955,0.273251,2.624513,1.126230
67,0.822799,0.155018,0.752619,0.439581,0.558486,1.445754,0.570604,0.443392,2.106917,0.235010,0.118945,0.784073,0.258650,0.322801,0.485651,0.445269,0.276830,0.376512,0.765200,0.760518,0.466346,0.704112,0.403479,0.153306,0.426258,0.280359,0.370803,0.440244,0.358361,0.404794,0.494397,0.374465,2.052243,2.581140,0.161712,0.198334,0.261330,0.758014,0.407383,1.678728,1.902136,0.192756,0.195195,0.195684,2.142653,1.605616
68,0.879023,0.150313,0.707106,0.448510,0.357074,2.424152,0.790650,0.483853,2.249093,0.246711,0.124137,1.240136,0.255527,0.305816,0.484021,0.433675,0.259267,0.310787,1.080323,0.814622,0.426639,1.138059,0.411753,0.164859,0.728530,0.296252,0.376891,0.456900,0.346332,0.364976,0.518228,0.463117,1.606315,0.705548,0.183375,0.193462,0.268365,0.973651,0.571868,2.785987,2.314691,0.207132,0.179922,0.181301,2.172203,1.255299
69,0.901322,0.150433,0.597683,0.730414,0.380690,3.422445,0.902674,0.519474,3.819093,0.259628,0.121206,1.570049,0.259009,0.301059,0.485445,0.428276,0.259617,0.407940,1.346791,0.648061,0.350588,1.237639,0.425377,0.182715,1.009774,0.299286,0.383809,0.456086,0.339410,0.354291,0.522655,0.414336,2.698597,1.359836,0.272611,0.220954,0.205518,1.155185,0.225479,3.510661,6.487842,0.200852,0.169103,0.142238,1.453679,1.242732
70,0.640637,0.149258,0.551475,0.376474,0.500310,1.758384,0.368493,0.226278,1.612840,0.265702,0.111167,1.035970,0.265870,0.303340,0.486038,0.437115,0.268881,0.402566,0.843631,0.619725,0.367582,0.599536,0.382232,0.157899,0.525912,0.281771,0.379098,0.460226,0.338428,0.381580,0.480675,0.338205,1.441583,0.850594,0.192902,0.191306,0.365647,0.614331,0.484932,1.649134,2.834226,0.280704,0.225348,0.208967,0.664094,1.477346
71,1.032535,0.149779,0.628546,0.849426,0.627163,3.582627,0.995596,0.587137,4.609990,0.236585,0.115794,1.548030,0.269890,0.295164,0.480101,0.421572,0.262397,0.629244,1.629768,0.497938,0.329117,0.747865,0.412263,0.177497,0.848291,0.292855,0.394647,0.452947,0.327382,0.352665,0.543095,0.328392,4.797874,5.230464,0.394330,0.284905,0.338030,0.962437,0.279258,3.678097,10.860049,0.278537,0.198794,0.187317,0.534394,0.981786
72,0.410563,0.135797,0.283292,0.393885,0.370983,1.666924,0.424831,0.173277,1.450155,0.268147,0.116015,1.094295,0.275605,0.288319,0.479424,0.431417,0.274197,0.371275,0.807325,0.637581,0.450762,0.415183,0.371694,0.162621,0.523408,0.292854,0.387800,0.456371,0.334098,0.345481,0.537174,0.226738,1.891080,2.341220,0.232579,0.207561,0.259287,0.910018,0.614997,1.294941,1.116523,0.439355,0.394940,0.401536,1.541482,1.094285
73,0.788314,0.121447,0.441312,0.745109,0.438851,3.274955,0.573347,0.238939,1.652271,0.270246,0.122075,1.831344,0.288057,0.283218,0.475458,0.412602,0.313137,0.380630,1.466885,0.652769,0.284010,0.885112,0.366189,0.138184,0.684006,0.316307,0.408639,0.400218,0.337661,0.311312,0.655496,0.694884,3.222779,3.199720,0.144237,0.217795,0.449148,0.716156,0.611982,2.532125,3.409432,0.536149,0.457675,0.356834,2.049286,0.396767
74,1.123065,0.132884,1.010777,1.035852,0.902269,2.968747,0.755942,0.356912,3.495514,0.253817,0.110134,1.070894,0.279358,0.275689,0.472722,0.413360,0.272262,0.632535,1.561082,0.469807,0.222637,0.415833,0.412823,0.153730,0.702214,0.304909,0.399986,0.430872,0.328184,0.324138,0.669062,0.391400,3.461173,3.524808,0.438067,0.285431,0.298819,1.196433,0.296198,2.925909,7.223905,0.233980,0.157600,0.200652,1.352295,0.446206
75,0.580412,0.095941,0.634649,1.035734,0.655807,3.852704,0.293007,0.153350,2.807132,0.318297,0.139855,1.565004,0.267108,0.293498,0.494731,0.383068,0.329549,0.378277,1.926752,0.567698,0.299831,1.091814,0.339108,0.148255,0.954813,0.347097,0.395333,0.372324,0.344077,0.294406,0.710850,0.624106,3.676071,3.215106,0.125881,0.266163,0.401643,0.734325,0.290714,3.278499,1.439284,0.280123,0.252474,0.234505,1.929227,1.290886
76,1.931386,0.121190,1.524092,1.186135,1.193052,3.118187,1.082957,0.596928,4.524065,0.290026,0.120283,0.772079,0.275253,0.271002,0.469994,0.404349,0.281886,0.776472,1.491923,1.125281,0.402955,0.461621,0.417749,0.153693,1.192306,0.323530,0.391675,0.430719,0.326747,0.319775,0.579311,0.449697,3.705351,3.295547,0.568199,0.429835,0.484275,1.952077,1.083321,2.909281,8.499375,0.262672,0.193984,0.232110,1.077051,0.472118
77,0.403579,0.100649,0.840004,0.769814,0.739426,2.266916,0.222035,0.188017,2.346454,0.320378,0.138583,0.630419,0.266852,0.280398,0.487033,0.379990,0.320035,0.417677,1.583272,0.483050,0.239527,0.608260,0.320551,0.190677,0.696802,0.345769,0.383676,0.381899,0.344500,0.310450,0.534121,0.390629,2.505505,2.205869,0.199735,0.229189,0.261326,0.649005,0.563797,1.964941,1.360553,0.256898,0.169588,0.338309,0.947261,0.560259
78,0.794183,0.136989,0.824836,0.550102,0.490096,1.076136,0.345334,0.141806,1.420314,0.320138,0.131522,0.968139,0.291380,0.275648,0.478686,0.411400,0.326255,0.282020,0.597575,0.944304,0.252325,0.497616,0.342657,0.233900,0.574609,0.320225,0.384155,0.363919,0.377601,0.350495,0.449930,0.291790,0.933369,0.391860,0.295018,0.270120,0.267315,1.036868,0.773455,1.246735,1.768276,0.260522,0.235520,0.287719,1.657521,0.485478
79,0.320429,0.115071,0.506843,0.417618,0.316205,1.588051,0.582567,0.226053,2.185872,0.289771,0.149162,1.086625,0.260816,0.260403,0.480415,0.398034,0.330991,0.162304,0.587345,0.632400,0.264412,0.513290,0.305938,0.197750,0.479262,0.340478,0.367657,0.370257,0.389415,0.341647,0.393688,0.232932,1.648151,1.254666,0.189966,0.249687,0.265306,0.715908,0.413604,1.402315,2.151395,0.281172,0.232399,0.287280,1.278868,0.358964
80,1.112262,0.106905,0.794871,0.855497,0.656348,2.123796,0.569158,0.379186,2.772508,0.272176,0.134150,0.510528,0.248908,0.258974,0.470010,0.372012,0.305988,0.540378,1.097110,1.019118,0.577941,0.720757,0.360497,0.228345,1.155389,0.344779,0.376364,0.352983,0.371461,0.317380,0.431024,0.303461,2.205484,1.122901,0.376437,0.320893,0.400088,1.860183,0.950174,2.459762,4.418748,0.279106,0.192627,0.310938,1.757569,1.090214
81,0.331635,0.112591,0.292033,0.351886,0.293884,0.967249,0.321032,0.170635,0.911721,0.271772,0.139049,0.846675,0.234727,0.248511,0.477621,0.372713,0.315486,0.193511,0.567038,0.570848,0.166721,0.436589,0.303940,0.150219,0.634884,0.361709,0.362627,0.326471,0.403503,0.327178,0.391882,0.294246,0.659393,0.528330,0.137886,0.230890,0.258277,0.728149,0.544904,1.112144,2.431061,0.198690,0.135923,0.195220,0.688197,0.657102
82,0.687275,0.131309,0.345808,0.503388,0.246115,1.586197,0.322866,0.194259,2.116631,0.248799,0.123500,0.977937,0.236213,0.234267,0.484902,0.351547,0.306779,0.236211,1.193356,0.538601,0.260106,0.685263,0.237216,0.156921,0.424001,0.372791,0.356726,0.331515,0.374804,0.323515,0.422552,0.243637,1.589546,1.129079,0.210704,0.361946,0.537948,1.118349,0.294956,1.892100,0.979326,0.172456,0.146343,0.319191,0.746467,0.376140
83,0.249052,0.125498,0.492306,0.404860,0.401385,0.968814,0.235965,0.256194,1.178349,0.229698,0.113001,0.437782,0.242675,0.249857,0.474276,0.333347,0.309506,0.193605,0.593136,0.574342,0.164430,0.398405,0.261436,0.134554,0.678434,0.373823,0.357127,0.324109,0.350172,0.293465,0.436777,0.286253,1.380363,0.309750,0.159691,0.214547,0.207413,1.217172,0.287137,1.084632,1.321705,0.251214,0.166287,0.257259,1.056138,1.030054
84,1.467742,0.138077,0.576171,0.533402,0.282872,1.170993,0.200389,0.188958,1.384284,0.239304,0.117244,0.555983,0.246505,0.249885,0.511549,0.341255,0.343555,0.475269,1.070284,0.608466,0.163311,1.073941,0.219163,0.162684,0.694815,0.401473,0.322373,0.327469,0.327795,0.298765,0.535235,0.456229,0.735682,0.871436,0.392026,0.490844,0.665906,2.289703,2.191810,1.580384,0.533198,0.286134,0.177661,0.254107,1.046106,0.288884
85,0.480606,0.126685,0.830229,0.425869,0.607813,2.292127,0.309834,0.311150,1.537901,0.231399,0.122514,0.373923,0.232713,0.243698,0.476158,0.351466,0.319157,0.464318,1.737203,0.587447,0.249400,0.739691,0.242122,0.154862,1.128068,0.371093,0.327304,0.333590,0.362756,0.298367,0.608642,0.552186,1.412609,1.988022,0.255793,0.217373,0.165565,1.436692,0.353945,1.154852,3.085128,0.336399,0.204093,0.388115,3.347494,0.472805
