sic,pelvis,Bip001,spine_01,spine_02,clavicle_l,upperarm_l,RUpArmTwist_l_01,RUpArmTwist_l_02,lowerarm_l,L_ForeTwist_01,L_ForeTwist_02,hand_l,index_01_l,middle_01_l,pinky_01_l,ring_01_l,thumb_01_l,clavicle_r,upperarm_r,RUpArmTwist_r_01,RUpArmTwist_r_02,lowerarm_r,R_ForeTwist_01,R_ForeTwist_02,hand_r,index_01_r,middle_01_r,pinky_01_r,ring_01_r,thumb_01_r,neck_01,head,thigh_l,calf_l,LCalfTwist_01,LCalfTwist_02,LCalfTwist_03,foot_l,ball_l,thigh_r,calf_r,RCalfTwist_01,RCalfTwist_02,RCalfTwist_03,foot_r,ball_r
0,0.982728,0.103228,0.747046,1.052039,0.469542,2.681713,0.674347,0.381656,4.656514,0.207833,0.146690,1.852640,0.247615,0.259911,0.345545,0.324462,0.334457,0.481782,1.626661,0.373233,0.191613,0.987265,0.334178,0.153182,1.016834,0.279573,0.322388,0.302736,0.211524,0.241550,0.384794,0.310363,4.466653,1.544125,0.517990,0.419818,0.337733,2.186495,0.716897,3.281623,5.089056,0.291336,0.284453,0.182466,3.015221,3.234781
1,0.808533,0.106018,0.320025,0.573638,0.213398,0.592566,0.299455,0.256602,1.046796,0.151110,0.177690,0.717215,0.203800,0.273494,0.328422,0.303550,0.313035,0.287156,0.450555,0.275189,0.157155,0.619543,0.179541,0.142939,0.614249,0.279277,0.327999,0.263952,0.333022,0.225339,0.243034,0.465615,0.907297,1.845520,0.199919,0.270417,0.297292,1.268855,1.430629,0.769088,2.357696,0.119747,0.150268,0.172010,0.427514,0.526799
2,0.158929,0.115698,0.273147,0.494447,0.591679,1.397517,0.548208,0.225719,0.919050,0.184618,0.157690,0.409396,0.234786,0.249674,0.326785,0.311809,0.345986,0.182438,0.606193,0.360188,0.169557,0.255993,0.247780,0.141419,0.864827,0.256333,0.314420,0.266008,0.305474,0.220106,0.347865,0.269481,0.832091,1.322259,0.159443,0.208732,0.123674,0.898446,0.315289,0.477992,0.306820,0.209779,0.284406,0.159114,0.703126,0.320201
3,0.392480,0.123625,0.388550,0.849838,0.139123,0.421650,0.318707,0.132225,0.403445,0.168602,0.131218,0.322906,0.213661,0.246837,0.322679,0.299085,0.304531,0.195571,0.608121,0.382128,0.148711,0.669726,0.190092,0.141063,0.464110,0.268757,0.281004,0.240380,0.292186,0.211675,0.346805,0.183582,0.736800,0.393261,0.195943,0.195426,0.125446,0.848944,0.296475,1.046214,0.188093,0.131354,0.183338,0.182416,0.585023,0.304411
4,1.163153,0.145944,0.581116,0.417093,0.159271,0.681564,0.231119,0.170327,0.434620,0.123319,0.128854,0.738030,0.231017,0.215285,0.355120,0.298945,0.291086,0.283748,1.431035,0.643618,0.234221,0.607308,0.186126,0.114102,1.266408,0.304564,0.282316,0.301795,0.293347,0.244578,0.528585,0.476833,1.199460,4.692880,0.258796,0.369713,0.411768,1.635949,1.439476,1.192504,0.237536,0.316222,0.316621,0.295191,1.065128,1.098953
5,0.974769,0.128296,0.589896,0.300598,0.228694,0.739832,0.665363,0.518292,1.072708,0.133481,0.136336,0.814944,0.242811,0.206293,0.374348,0.297089,0.283499,0.177832,0.279678,0.386207,0.133659,0.311113,0.144385,0.069439,0.454479,0.342503,0.314432,0.337483,0.257104,0.252456,0.501622,0.583445,1.266416,5.727447,0.208879,0.382639,0.301195,2.605113,0.769271,0.675135,0.352947,0.324058,0.306535,0.243234,0.967613,0.293968
6,0.548116,0.131180,0.222895,0.309832,0.370408,0.883650,0.174769,0.114709,0.444386,0.139565,0.131141,0.351401,0.233138,0.186406,0.354919,0.304297,0.283155,0.165037,0.329350,0.575796,0.271040,0.653154,0.180181,0.092786,0.540755,0.333466,0.300955,0.314611,0.265622,0.258953,0.284013,0.244295,1.172402,1.340878,0.317992,0.229879,0.157545,1.580000,2.600326,0.511457,1.511503,0.134038,0.125452,0.158438,1.139108,0.340185
7,0.774649,0.134938,0.338009,0.355874,0.338544,1.012051,0.303733,0.133226,0.910524,0.142445,0.143248,0.589175,0.238159,0.190637,0.386847,0.308863,0.276739,0.142379,0.260784,0.427648,0.178297,0.340039,0.169792,0.102571,0.488170,0.345082,0.309018,0.355523,0.244426,0.275664,0.259017,0.209057,0.864055,2.712098,0.309336,0.236383,0.126824,2.619685,3.054999,0.332320,1.267191,0.158043,0.157830,0.216215,1.150869,0.270104
8,0.947496,0.139071,0.394613,0.375538,0.268158,0.439192,0.250771,0.199216,0.486800,0.144230,0.160738,0.350622,0.218928,0.254098,0.409415,0.289793,0.267535,0.307383,0.849203,0.325923,0.204000,0.329633,0.197689,0.097424,0.475621,0.342826,0.335160,0.377145,0.253003,0.280667,0.238975,0.363350,0.517092,2.015559,0.389777,0.282467,0.184498,0.901682,0.661689,0.317829,0.268181,0.238254,0.234688,0.274074,1.044036,0.348452
9,1.101764,0.124865,0.537347,0.525055,0.225816,0.411400,0.180364,0.134558,0.441216,0.145826,0.144837,0.331549,0.181737,0.306602,0.338364,0.291948,0.222736,0.149502,0.933177,0.332281,0.242489,0.315849,0.210202,0.142295,0.724368,0.292245,0.327234,0.295205,0.322933,0.257217,0.287212,0.279247,0.856100,2.922600,0.502425,0.389850,0.400703,1.136543,0.689901,0.715243,0.297879,0.228899,0.251557,0.341575,1.354894,0.278249
10,0.796023,0.113220,0.533715,0.327748,0.243312,0.467375,0.182640,0.168266,0.706952,0.156820,0.140190,0.352871,0.167223,0.280038,0.313252,0.309968,0.221319,0.205580,0.965570,0.536859,0.309298,0.476694,0.231051,0.154415,1.138277,0.252924,0.312579,0.247518,0.348972,0.270676,0.332555,0.303456,1.156388,1.481183,0.545351,0.435075,0.273018,1.460192,0.754216,0.853540,0.216974,0.176012,0.187682,0.222064,1.139236,0.270051
11,0.477991,0.122879,0.372672,0.470980,0.297123,0.611056,0.176536,0.107815,0.825443,0.173467,0.145297,0.817130,0.194899,0.243816,0.325180,0.340246,0.225974,0.276242,0.891361,0.665149,0.416143,0.488510,0.203838,0.158677,0.890142,0.222478,0.286730,0.234242,0.343777,0.285887,0.381308,0.390568,1.087247,3.445242,0.139688,0.121596,0.203330,4.058026,0.475544,0.847129,0.180703,0.124892,0.158472,0.175666,0.535331,0.278077
12,0.426260,0.232673,0.227555,0.781493,0.379108,0.521957,0.441527,0.206769,0.717069,0.187501,0.181835,0.389510,0.253779,0.293921,0.475434,0.366664,0.236839,0.317868,0.586600,0.493281,0.306074,0.543168,0.285985,0.245673,0.594168,0.364758,0.307487,0.263642,0.473367,0.330126,0.382303,0.371953,0.840196,1.867995,0.180751,0.204296,0.363056,8.132912,1.758756,0.660745,0.211844,0.145076,0.214648,0.252169,0.871066,0.505159
13,0.997660,0.130185,0.645675,1.616701,0.517436,1.640519,0.900069,0.403713,2.580652,0.198297,0.123164,0.656399,0.209003,0.224490,0.324778,0.322057,0.259320,0.678378,2.030586,0.342594,0.187298,2.383993,0.241785,0.133537,1.283017,0.247143,0.300916,0.274344,0.312592,0.259021,0.312745,0.309146,3.904209,2.810925,0.627688,0.748952,0.902893,10.698816,3.005030,2.655726,1.126625,0.244464,0.225419,0.181743,1.635092,0.310689
14,0.567527,0.141888,0.671524,0.904405,0.339169,0.708335,0.335260,0.164348,0.736369,0.177863,0.119794,0.505953,0.196682,0.230762,0.342383,0.315731,0.264938,0.233470,1.077897,0.421998,0.195328,0.461274,0.209427,0.116571,0.531174,0.246634,0.295891,0.287072,0.337517,0.257863,0.260382,0.342074,1.219341,1.742425,0.690767,0.793654,0.965090,6.371007,0.546098,0.823765,0.191937,0.146101,0.130426,0.141201,0.515779,0.340976
15,0.859393,0.146203,0.617446,0.952226,0.341746,0.824663,0.266873,0.135701,0.855197,0.187527,0.108895,0.632906,0.201725,0.241817,0.331218,0.313572,0.288040,0.315031,1.241917,0.430971,0.288952,1.054552,0.208046,0.108936,0.610860,0.247992,0.309088,0.297406,0.339326,0.251445,0.245684,0.381872,1.770974,2.639519,0.244306,0.369745,0.432637,3.341898,0.565566,1.720328,0.199568,0.264936,0.238681,0.195297,0.871400,0.610744
16,0.368942,0.142293,0.444317,0.314586,0.250595,0.463241,0.198636,0.180083,0.764211,0.167939,0.124590,0.578604,0.188553,0.243713,0.355041,0.320148,0.248869,0.156874,0.594212,0.457299,0.282425,0.406222,0.206016,0.113465,0.703830,0.265020,0.285719,0.306341,0.337414,0.255069,0.263380,0.397811,0.462475,1.507204,0.137710,0.152057,0.212560,1.601994,0.435651,0.531149,0.266937,0.166422,0.154450,0.145433,0.725157,0.241484
17,0.429234,0.140407,0.418038,0.276349,0.328750,0.743837,0.530097,0.351041,0.686556,0.172547,0.122083,1.250828,0.200024,0.241375,0.362728,0.313947,0.243890,0.213335,0.928320,0.726796,0.334691,0.992856,0.231804,0.123589,0.749336,0.279749,0.281038,0.322006,0.324385,0.257096,0.276221,0.315649,0.562327,1.595240,0.283474,0.189212,0.105487,1.560325,0.474842,0.621674,0.223825,0.149908,0.129357,0.147622,0.495760,0.373026
18,0.664445,0.129932,0.454252,0.389572,0.381637,1.030636,0.237020,0.139568,0.736938,0.183162,0.123106,2.351328,0.209551,0.248672,0.335495,0.309089,0.266625,0.282590,1.502503,1.044763,0.689971,2.232412,0.276989,0.146508,1.324848,0.271169,0.292152,0.344060,0.305516,0.248520,0.308391,0.438508,1.454038,7.023244,0.430436,0.313275,0.215688,1.487200,0.361926,1.616936,0.679920,0.198175,0.185798,0.157891,0.907129,0.248605
19,0.676870,0.118413,0.436665,0.320329,0.392073,1.117389,0.195954,0.224056,0.784683,0.195752,0.123385,2.530144,0.233259,0.264457,0.312106,0.311542,0.270536,0.297895,1.915715,1.447620,0.757297,2.490000,0.222779,0.172148,1.263586,0.271307,0.285502,0.368599,0.285836,0.239072,0.355356,0.377364,1.428795,6.530670,0.293303,0.184580,0.149528,1.039353,0.343051,1.525525,1.093716,0.181860,0.168716,0.171474,1.169835,0.503809
20,0.549683,0.120651,0.311974,0.220031,0.403422,0.854181,0.194628,0.195580,0.624176,0.183465,0.128392,2.298137,0.218360,0.259735,0.329229,0.311856,0.252197,0.289491,1.630017,1.338586,0.580832,2.024025,0.239489,0.177730,1.213686,0.284413,0.282501,0.363871,0.292744,0.248684,0.328195,0.379074,0.843476,7.080911,0.293196,0.192724,0.065803,1.145429,0.372221,1.102380,0.867336,0.173767,0.171636,0.209459,0.811775,0.247362
21,0.613857,0.124443,0.366689,0.490184,0.336723,1.037345,0.197340,0.113696,1.016337,0.180941,0.135724,1.152036,0.219695,0.247901,0.333564,0.310930,0.239516,0.269083,0.834832,0.684129,0.353300,0.480815,0.207319,0.157395,0.762808,0.277000,0.282908,0.357579,0.298487,0.246067,0.384490,0.342962,2.562248,2.861188,0.188334,0.147816,0.110378,3.336890,0.375696,1.097227,0.212336,0.139770,0.144426,0.164941,0.570999,0.298444
22,0.378335,0.121793,0.310869,0.217311,0.289398,1.010247,0.617821,0.356370,0.692867,0.178910,0.128838,0.591710,0.214939,0.277376,0.308734,0.300605,0.273844,0.183080,1.081649,0.655207,0.322489,0.609427,0.192891,0.105609,0.793905,0.276979,0.288579,0.366572,0.296879,0.242450,0.315052,0.309290,1.721094,2.973498,0.224544,0.160653,0.085958,3.241508,0.357872,0.709715,0.361834,0.162164,0.153866,0.133263,0.529202,0.256482
23,0.425413,0.125838,0.459738,0.158511,0.206177,1.199644,0.776065,0.391518,0.660263,0.168097,0.139592,0.303068,0.213002,0.263095,0.339375,0.315093,0.235106,0.188278,0.854612,0.431548,0.262701,0.460051,0.195186,0.123651,0.471100,0.302072,0.272405,0.375684,0.301727,0.256454,0.365999,0.341478,2.117393,1.981619,0.228234,0.153909,0.093079,2.652551,0.341681,1.055053,0.294109,0.147580,0.146180,0.156975,0.414040,0.533604
24,0.642648,0.134932,0.605781,0.385518,0.284225,0.781540,0.936349,0.540987,0.732530,0.164002,0.142372,0.671117,0.203235,0.261318,0.363862,0.322244,0.228680,0.220957,0.818019,0.372226,0.210094,0.701570,0.239385,0.142006,1.415084,0.325343,0.268132,0.390441,0.310448,0.272352,0.387052,0.257290,1.026238,4.695406,0.374670,0.226052,0.092333,1.378522,0.926918,1.048370,0.407165,0.154687,0.161077,0.159526,0.694251,0.415951
25,0.944645,0.128256,0.476541,0.620592,0.471415,0.771069,0.832762,0.440206,1.096104,0.178732,0.125707,0.372958,0.227630,0.276766,0.329099,0.326423,0.267454,0.334395,0.885053,0.522957,0.222516,0.738800,0.263410,0.154577,1.397773,0.302535,0.274763,0.398079,0.291795,0.255058,0.392643,0.263643,1.002457,3.703680,0.344964,0.204897,0.136028,1.101217,1.102468,1.294450,0.489542,0.159417,0.151161,0.191216,0.746166,0.226069
26,1.106237,0.132115,0.607696,0.532886,0.571073,0.894068,0.751183,0.369295,0.841522,0.176807,0.130901,0.806435,0.224662,0.267774,0.334001,0.326688,0.255695,0.343509,1.010779,0.659340,0.300150,0.741475,0.280564,0.176637,2.108164,0.306961,0.270237,0.400374,0.292207,0.253450,0.436463,0.254956,1.165307,4.857581,0.340827,0.205026,0.215003,1.718112,1.249798,1.318385,0.570217,0.165243,0.176013,0.160513,0.926326,0.234216
27,1.162913,0.139869,0.417409,0.693813,0.432445,1.363296,0.195968,0.167486,0.958632,0.194688,0.117269,0.755823,0.238088,0.252607,0.339502,0.338539,0.271557,0.324988,0.849093,0.642223,0.282267,0.636486,0.198025,0.113451,0.937519,0.296407,0.282095,0.398155,0.291271,0.250114,0.449523,0.263585,2.235823,1.624916,0.325421,0.197299,0.133943,2.454728,1.885202,1.474429,0.322608,0.181795,0.194455,0.193114,0.891712,0.219665
28,1.697080,0.146733,0.573065,0.713145,0.397875,1.387148,0.189683,0.173498,0.725870,0.180885,0.125726,0.458587,0.222019,0.242822,0.355811,0.334430,0.263197,0.246554,0.869684,0.401981,0.181265,0.875239,0.239523,0.125940,1.397132,0.301000,0.279951,0.382918,0.306779,0.260235,0.402947,0.457820,2.878968,4.532159,0.338934,0.192993,0.141564,3.493175,0.867214,1.890598,0.279237,0.294354,0.316086,0.336927,1.621220,0.294504
29,0.954916,0.159811,0.267351,0.514940,0.338141,1.278795,0.322948,0.341659,0.616189,0.175934,0.137450,0.494524,0.200814,0.234015,0.392220,0.341385,0.230819,0.164899,0.674553,0.354961,0.277431,0.515232,0.249745,0.135098,0.913867,0.335718,0.271183,0.377946,0.330356,0.281861,0.318858,0.357886,3.107075,1.212717,0.166050,0.193166,0.229338,4.276255,0.335691,1.098707,0.324797,0.221447,0.264423,0.215304,1.140765,0.233918
30,2.163033,0.136536,0.371407,0.621622,0.349805,1.452894,0.156076,0.131572,0.680201,0.179149,0.118824,0.655058,0.211468,0.252313,0.330243,0.316386,0.270430,0.181361,0.942167,0.389398,0.175979,0.480420,0.281537,0.132357,1.487568,0.267152,0.301127,0.345824,0.305213,0.241177,0.350939,0.954542,3.417798,0.633567,0.172831,0.151828,0.111562,3.943034,0.660361,1.993718,0.679331,0.353058,0.374630,0.398635,1.717367,1.172721
31,0.431944,0.148744,0.517752,0.535759,0.268292,1.039388,0.475072,0.401813,1.424234,0.174646,0.136691,0.504143,0.193432,0.237524,0.351940,0.330494,0.228265,0.252367,1.336632,0.417306,0.267657,1.734695,0.158042,0.137798,0.878200,0.311841,0.288684,0.356473,0.316011,0.261346,0.371004,0.302592,2.801592,7.869101,0.214352,0.414917,0.452660,4.744213,0.345766,0.828737,0.556422,0.168459,0.152094,0.163926,0.716227,0.283424
32,0.758932,0.136098,0.676587,0.711594,0.277180,1.272421,0.122395,0.219990,1.691117,0.175058,0.127455,1.344250,0.202354,0.250205,0.316681,0.310423,0.251637,0.290067,1.324707,0.408170,0.297821,2.179853,0.137824,0.127655,0.920557,0.273971,0.315857,0.323206,0.304022,0.245394,0.367382,0.522991,2.751840,8.942183,0.150510,0.284361,0.338171,2.917154,0.880365,1.120414,0.688472,0.207432,0.192559,0.247587,1.138084,0.456534
33,0.624485,0.136603,0.835007,0.808166,0.203812,1.577084,0.125092,0.147767,2.135820,0.177627,0.137167,1.817403,0.198109,0.256871,0.312424,0.315065,0.240182,0.417325,1.737010,0.357731,0.230687,2.552348,0.138006,0.140912,1.405568,0.282132,0.308019,0.332575,0.296296,0.245426,0.389105,0.299425,0.964382,7.451309,0.135044,0.286599,0.245253,1.190554,0.460543,1.682771,0.315200,0.151662,0.130266,0.141459,1.034711,0.305377
34,1.445183,0.134790,0.846589,0.527776,0.318898,0.990695,0.501841,0.167309,0.839375,0.188205,0.133511,0.435261,0.225243,0.247315,0.305770,0.295145,0.255537,0.282236,0.405686,0.345512,0.182463,0.677470,0.190609,0.124391,0.429487,0.255840,0.319353,0.318820,0.301042,0.240385,0.227256,0.593252,1.164765,1.671920,0.459836,0.372103,0.285352,2.248872,0.309817,1.492418,0.261135,0.352180,0.354262,0.357459,1.740251,1.058795
35,0.605556,0.140196,0.651063,0.323938,0.330155,0.577174,0.181868,0.095535,0.594899,0.178824,0.149116,0.313556,0.209368,0.247994,0.338534,0.324977,0.241485,0.232306,0.523723,0.283494,0.184232,0.510967,0.151341,0.113002,1.069396,0.281451,0.292355,0.336541,0.303835,0.250660,0.317299,0.350186,1.193940,1.201867,0.374809,0.283432,0.223263,2.792772,0.330294,0.740942,0.350491,0.142600,0.136036,0.136480,0.595458,0.576684
