sic,bone,mean_deg,p50_deg,p90_deg,count
38,pinky_01_l,44.43778610229492,44.43778610229492,44.43778610229492,1
39,pinky_01_l,44.299522399902344,44.299522399902344,44.299522399902344,1
36,pinky_01_l,44.26973342895508,44.26973342895508,44.26973342895508,1
35,pinky_01_l,44.21586990356445,44.21586990356445,44.21586990356445,1
31,pinky_01_l,44.15933609008789,44.15933609008789,44.15933609008789,1
37,pinky_01_l,44.04327392578125,44.04327392578125,44.04327392578125,1
34,pinky_01_l,43.971923828125,43.971923828125,43.971923828125,1
33,pinky_01_l,43.97147750854492,43.97147750854492,43.97147750854492,1
32,pinky_01_l,43.92758560180664,43.92758560180664,43.92758560180664,1
29,pinky_01_l,43.92507553100586,43.92507553100586,43.92507553100586,1
40,pinky_01_l,43.8049201965332,43.8049201965332,43.8049201965332,1
27,pinky_01_l,43.72089767456055,43.72089767456055,43.72089767456055,1
28,pinky_01_l,43.701133728027344,43.701133728027344,43.701133728027344,1
30,pinky_01_l,43.472904205322266,43.472904205322266,43.472904205322266,1
26,pinky_01_l,43.40524673461914,43.40524673461914,43.40524673461914,1
25,pinky_01_l,43.27638244628906,43.27638244628906,43.27638244628906,1
41,pinky_01_l,43.21573257446289,43.21573257446289,43.21573257446289,1
24,pinky_01_l,43.19390106201172,43.19390106201172,43.19390106201172,1
23,pinky_01_l,42.992183685302734,42.992183685302734,42.992183685302734,1
22,pinky_01_l,42.577640533447266,42.577640533447266,42.577640533447266,1
