bone,epoch,metric,v9,v10,delta(v10-v9)
foot_r,2,GeoDeg,1.0008716583251953,1.220440936088562,0.21956927776336665
foot_r,2,GeoLocalDeg,0.9476089835166931,1.2813108921051026,0.33370190858840953
foot_r,3,GeoDeg,0.7173302292823791,0.4695729911327362,-0.2477572381496429
foot_r,3,GeoLocalDeg,0.6857838749885559,0.5148868083953857,-0.17089706659317017
foot_r,4,GeoDeg,0.40640602707862855,0.6279261827468872,0.2215201556682586
foot_r,4,GeoLocalDeg,0.45007028579711916,0.554249107837677,0.10417882204055784
foot_r,5,GeoDeg,0.9955014705657959,0.6863597869873047,-0.30914168357849114
foot_r,5,GeoLocalDeg,1.0312007427215577,0.6673583507537841,-0.36384239196777357
foot_r,6,GeoDeg,0.7236969351768494,0.5275084137916565,-0.19618852138519294
foot_r,6,GeoLocalDeg,0.7501473784446716,0.5215420722961426,-0.22860530614852903
foot_r,7,GeoDeg,0.666534960269928,0.4933533549308777,-0.1731816053390503
foot_r,7,GeoLocalDeg,0.7101096749305725,0.46550663113594054,-0.244603043794632
foot_r,8,GeoDeg,0.6256479024887085,0.6508368849754333,0.025188982486724854
foot_r,8,GeoLocalDeg,0.6416396379470826,0.6159498453140259,-0.025689792633056707
foot_r,9,GeoDeg,0.6137471914291381,0.5987489223480225,-0.014998269081115678
foot_r,9,GeoLocalDeg,0.6196548104286194,0.5634318947792053,-0.05622291564941406
foot_r,10,GeoDeg,0.7247437715530396,0.6359749078750611,-0.08876886367797854
foot_r,10,GeoLocalDeg,0.7650233268737793,0.5604392290115356,-0.20458409786224363
foot_r,11,GeoDeg,0.7406442761421204,0.5368776559829712,-0.20376662015914915
foot_r,11,GeoLocalDeg,0.7327791690826416,0.5171662211418152,-0.21561294794082642
foot_r,12,GeoDeg,0.7773780822753906,0.5336484789848328,-0.24372960329055782
foot_r,12,GeoLocalDeg,0.6864930868148804,0.5442937612533569,-0.14219932556152348
hand_l,1,GeoDeg,1.65627760887146,1.3555793762207031,-0.3006982326507568
hand_l,1,GeoLocalDeg,1.4187984228134156,1.3740779399871825,-0.04472048282623309
hand_l,2,GeoDeg,0.9135712146759033,1.0759010076522828,0.1623297929763795
hand_l,2,GeoLocalDeg,0.7609385967254638,1.0995882749557495,0.3386496782302857
hand_l,3,GeoDeg,0.39860472083091736,0.48552680015563965,0.08692207932472229
hand_l,3,GeoLocalDeg,0.540882682800293,0.5188140869140625,-0.022068595886230447
hand_l,4,GeoDeg,0.3756340205669403,0.3256682097911835,-0.04996581077575679
hand_l,4,GeoLocalDeg,0.4015631079673767,0.21648359596729277,-0.18507951200008393
hand_l,5,GeoDeg,0.22792893648147583,0.5041013658046722,0.2761724293231964
hand_l,5,GeoLocalDeg,0.20387077033519746,0.3343084156513214,0.13043764531612395
hand_l,6,GeoDeg,0.3942499816417694,0.31304302215576174,-0.08120695948600765
hand_l,6,GeoLocalDeg,0.34512507915496826,0.2544376105070114,-0.09068746864795685
hand_l,7,GeoDeg,0.24391851723194122,0.23133652806282043,-0.012581989169120789
hand_l,7,GeoLocalDeg,0.302889358997345,0.21695651412010192,-0.08593284487724306
hand_l,8,GeoDeg,0.31113539934158324,0.20890995264053344,-0.1022254467010498
hand_l,8,GeoLocalDeg,0.3233801305294037,0.18942875862121583,-0.13395137190818784
hand_l,9,GeoDeg,0.3158683955669403,0.21852341890335084,-0.09734497666358946
hand_l,9,GeoLocalDeg,0.27360076904296876,0.23354507982730865,-0.040055689215660106
hand_l,10,GeoDeg,0.253590589761734,0.23044843673706056,-0.02314215302467343
hand_l,10,GeoLocalDeg,0.2997550666332245,0.24570101201534272,-0.054054054617881764
hand_l,11,GeoDeg,0.26974478363990784,0.2571342498064041,-0.012610533833503745
hand_l,11,GeoLocalDeg,0.2845795154571533,0.3396473050117493,0.05506778955459596
hand_l,12,GeoDeg,0.30413182377815245,0.2939127147197723,-0.010219109058380138
hand_l,12,GeoLocalDeg,0.3008271217346191,0.3356152594089508,0.0347881376743317
hand_r,1,GeoDeg,3.323720169067383,1.7811777114868164,-1.5425424575805666
hand_r,1,GeoLocalDeg,3.6692454338073732,1.7091696739196778,-1.9600757598876954
hand_r,2,GeoDeg,1.351576828956604,0.712101399898529,-0.6394754290580749
hand_r,2,GeoLocalDeg,1.401789402961731,0.7496521830558777,-0.6521372199058534
hand_r,3,GeoDeg,0.6641158699989319,0.6485471725463867,-0.015568697452545188
hand_r,3,GeoLocalDeg,0.7731513261795044,0.6747703790664673,-0.09838094711303713
hand_r,4,GeoDeg,0.608376932144165,0.6696220159530639,0.061245083808898926
hand_r,4,GeoLocalDeg,0.6710412383079529,0.738440215587616,0.06739897727966304
hand_r,5,GeoDeg,0.5876211881637573,0.8426707863807679,0.25504959821701056
hand_r,5,GeoLocalDeg,0.6312254548072815,0.9268223762512207,0.2955969214439391
hand_r,6,GeoDeg,0.543096661567688,0.6968062996864319,0.15370963811874394
hand_r,6,GeoLocalDeg,0.5878252744674682,0.8185125708580017,0.23068729639053343
hand_r,7,GeoDeg,0.3176554560661316,0.5098032355308533,0.19214777946472167
hand_r,7,GeoLocalDeg,0.41905604004859925,0.5558870673179627,0.13683102726936341
hand_r,8,GeoDeg,0.3112329483032227,0.4864929437637329,0.17525999546051024
hand_r,8,GeoLocalDeg,0.38599183559417727,0.4909315466880798,0.10493971109390254
hand_r,9,GeoDeg,0.36931185722351073,0.47359541058540344,0.10428355336189271
hand_r,9,GeoLocalDeg,0.4439009964466095,0.5068094611167908,0.0629084646701813
hand_r,10,GeoDeg,0.3819431483745575,0.502387547492981,0.12044439911842347
hand_r,10,GeoLocalDeg,0.4206102013587952,0.5029011070728302,0.08229090571403502
hand_r,11,GeoDeg,0.4251940429210663,0.49276034235954286,0.06756629943847658
hand_r,11,GeoLocalDeg,0.524562269449234,0.46986827850341795,-0.05469399094581606
hand_r,12,GeoDeg,0.413311505317688,0.5064400613307953,0.09312855601310732
hand_r,12,GeoLocalDeg,0.4223796486854553,0.43778916001319884,0.015409511327743541
lowerarm_l,1,GeoDeg,3.8306910037994384,1.6701796531677247,-2.1605113506317135
lowerarm_l,1,GeoLocalDeg,3.8768383502960204,1.702505397796631,-2.1743329524993893
lowerarm_l,2,GeoDeg,0.8270061850547791,0.6926144361495972,-0.1343917489051819
lowerarm_l,2,GeoLocalDeg,0.7571775436401367,0.7385692834854126,-0.018608260154724054
lowerarm_l,3,GeoDeg,0.8563503861427307,1.0999385833740234,0.24358819723129266
lowerarm_l,3,GeoLocalDeg,0.8101620078086853,1.1426290273666382,0.3324670195579529
lowerarm_l,4,GeoDeg,0.8021644592285156,0.8044263005256653,0.0022618412971496804
lowerarm_l,4,GeoLocalDeg,0.8562045097351074,0.765036427974701,-0.09116808176040647
lowerarm_l,5,GeoDeg,0.4786896288394928,0.9350800275802612,0.4563903987407684
lowerarm_l,5,GeoLocalDeg,0.5103551924228669,0.8940121531486511,0.38365696072578426
lowerarm_l,6,GeoDeg,0.6593145728111267,0.9465250134468078,0.28721044063568113
lowerarm_l,6,GeoLocalDeg,0.6537465691566468,0.9246002793312073,0.2708537101745605
lowerarm_l,7,GeoDeg,0.832828688621521,0.889552628993988,0.056723940372466974
lowerarm_l,7,GeoLocalDeg,0.8082063794136047,0.8247843980789185,0.01657801866531372
lowerarm_l,8,GeoDeg,0.8610414147377015,0.9568588614463807,0.0958174467086792
lowerarm_l,8,GeoLocalDeg,0.8608569025993347,0.900180208683014,0.03932330608367929
lowerarm_l,9,GeoDeg,0.7383074283599853,0.9523712992668152,0.21406387090682988
lowerarm_l,9,GeoLocalDeg,0.7045179009437561,0.883194375038147,0.1786764740943909
lowerarm_l,10,GeoDeg,0.802820360660553,0.946744155883789,0.14392379522323606
lowerarm_l,10,GeoLocalDeg,0.8023357629776001,0.8722767949104309,0.06994103193283074
lowerarm_l,11,GeoDeg,0.7971381545066833,0.8348383665084839,0.037700212001800515
lowerarm_l,11,GeoLocalDeg,0.7936990857124329,0.7734562039375306,-0.0202428817749023
lowerarm_l,12,GeoDeg,0.7874546527862549,0.7404446363449096,-0.04701001644134528
lowerarm_l,12,GeoLocalDeg,0.7937890529632569,0.7192182540893555,-0.07457079887390139
lowerarm_r,1,GeoDeg,1.2037412405014039,1.0730840921401978,-0.130657148361206
lowerarm_r,1,GeoLocalDeg,1.1937523365020752,1.0748580694198608,-0.1188942670822144
lowerarm_r,2,GeoDeg,0.6863182425498963,0.9050367593765258,0.21871851682662957
lowerarm_r,2,GeoLocalDeg,0.721591305732727,0.9403269052505493,0.2187355995178223
lowerarm_r,3,GeoDeg,0.5397978544235229,0.5157528102397919,-0.02404504418373099
lowerarm_r,3,GeoLocalDeg,0.686098325252533,0.5595538496971131,-0.12654447555541992
lowerarm_r,4,GeoDeg,0.5395454227924347,0.43600868582725527,-0.1035367369651794
lowerarm_r,4,GeoLocalDeg,0.5611780226230622,0.4259022355079651,-0.13527578711509708
lowerarm_r,5,GeoDeg,0.5125799000263214,0.495702451467514,-0.01687744855880735
lowerarm_r,5,GeoLocalDeg,0.5214812457561493,0.5331969857215881,0.011715739965438843
lowerarm_r,6,GeoDeg,0.5207563579082489,0.5074552476406098,-0.013301110267639138
lowerarm_r,6,GeoLocalDeg,0.536340868473053,0.5897844314575196,0.05344356298446662
lowerarm_r,7,GeoDeg,0.5932746052742004,0.5543840169906616,-0.03889058828353875
lowerarm_r,7,GeoLocalDeg,0.619180953502655,0.5953046798706054,-0.023876273632049583
lowerarm_r,8,GeoDeg,0.6296049952507019,0.5183291077613831,-0.11127588748931883
lowerarm_r,8,GeoLocalDeg,0.6838321208953857,0.5973138689994812,-0.08651825189590445
lowerarm_r,9,GeoDeg,0.6632800340652466,0.5196342706680298,-0.1436457633972168
lowerarm_r,9,GeoLocalDeg,0.7318543434143067,0.6182424187660217,-0.11361192464828496
lowerarm_r,10,GeoDeg,0.7746979832649231,0.4888909935951233,-0.28580698966979984
lowerarm_r,10,GeoLocalDeg,0.834315550327301,0.6040310621261596,-0.23028448820114134
lowerarm_r,11,GeoDeg,0.7757484793663025,0.5274571001529693,-0.24829137921333322
lowerarm_r,11,GeoLocalDeg,0.8660012722015381,0.6346239447593689,-0.2313773274421692
lowerarm_r,12,GeoDeg,0.6105553388595581,0.5471090197563171,-0.06344631910324106
lowerarm_r,12,GeoLocalDeg,0.7001833200454712,0.6367908358573914,-0.06339248418807986
pelvis,1,GeoDeg,0.7633455991744995,0.33884166479110717,-0.42450393438339235
pelvis,1,GeoLocalDeg,0.08156468719244003,0.08156468719244003,0.0
pelvis,2,GeoDeg,0.32860754132270814,0.18517044484615325,-0.1434370964765549
pelvis,2,GeoLocalDeg,0.08156468719244003,0.08156468719244003,0.0
pelvis,3,GeoDeg,0.28090632557868955,0.1580287128686905,-0.12287761270999906
pelvis,3,GeoLocalDeg,0.08156468719244003,0.08156468719244003,0.0
pelvis,4,GeoDeg,0.15288114547729492,0.17351747751235963,0.02063633203506471
pelvis,4,GeoLocalDeg,0.08156468719244003,0.08156468719244003,0.0
pelvis,5,GeoDeg,0.1263236090540886,0.22948774993419646,0.10316414088010786
pelvis,5,GeoLocalDeg,0.08156468719244003,0.08156468719244003,0.0
pelvis,6,GeoDeg,0.13616940677165984,0.2415345638990402,0.10536515712738037
pelvis,6,GeoLocalDeg,0.08156468719244003,0.08156468719244003,0.0
pelvis,7,GeoDeg,0.17943091094493865,0.23984435498714446,0.060413444042205805
pelvis,7,GeoLocalDeg,0.08156468719244003,0.08156468719244003,0.0
pelvis,8,GeoDeg,0.19983103275299072,0.20429008901119233,0.004459056258201616
pelvis,8,GeoLocalDeg,0.08156468719244003,0.08156468719244003,0.0
pelvis,9,GeoDeg,0.21174022257328035,0.22343793511390686,0.011697712540626515
pelvis,9,GeoLocalDeg,0.08156468719244003,0.08156468719244003,0.0
pelvis,10,GeoDeg,0.2573079943656921,0.24960857033729553,-0.007699424028396601
pelvis,10,GeoLocalDeg,0.08156468719244003,0.08156468719244003,0.0
pelvis,11,GeoDeg,0.2995911598205566,0.2752768754959106,-0.024314284324645996
pelvis,11,GeoLocalDeg,0.08156468719244003,0.08156468719244003,0.0
pelvis,12,GeoDeg,0.3045781195163727,0.27631052732467654,-0.028267592191696167
pelvis,12,GeoLocalDeg,0.08156468719244003,0.08156468719244003,0.0
thigh_l,1,GeoDeg,5.760729503631592,3.8640153408050537,-1.8967141628265383
thigh_l,1,GeoLocalDeg,5.8557448387146,3.8361449241638184,-2.0195999145507812
thigh_l,2,GeoDeg,2.7371037006378174,1.4406003475189209,-1.2965033531188965
thigh_l,2,GeoLocalDeg,2.615808868408203,1.4642777919769288,-1.1515310764312743
thigh_l,3,GeoDeg,1.4223041772842406,1.3645328760147095,-0.05777130126953112
thigh_l,3,GeoLocalDeg,1.425181221961975,1.378777766227722,-0.046403455734252974
thigh_l,4,GeoDeg,0.9568156838417053,0.8735658526420593,-0.08324983119964602
thigh_l,4,GeoLocalDeg,0.9441118478775025,0.901271665096283,-0.04284018278121948
thigh_l,5,GeoDeg,0.831681227684021,1.052063775062561,0.22038254737854002
thigh_l,5,GeoLocalDeg,0.8352494239807129,1.1082127094268799,0.272963285446167
thigh_l,6,GeoDeg,1.0794588804244996,0.9652423143386841,-0.11421656608581543
thigh_l,6,GeoLocalDeg,1.0957268476486206,1.1090368747711181,0.013310027122497514
thigh_l,7,GeoDeg,1.23430438041687,0.7989906549453736,-0.4353137254714965
thigh_l,7,GeoLocalDeg,1.2752604246139527,0.8372515439987183,-0.43800888061523446
thigh_l,8,GeoDeg,1.2475014448165893,0.8303177237510682,-0.41718372106552115
thigh_l,8,GeoLocalDeg,1.3086428880691527,0.9222487807273865,-0.38639410734176627
thigh_l,9,GeoDeg,1.394209384918213,0.9210638284683228,-0.4731455564498901
thigh_l,9,GeoLocalDeg,1.45094735622406,1.0252214193344116,-0.42572593688964844
thigh_l,10,GeoDeg,1.4306277513504029,1.0190849423408508,-0.4115428090095521
thigh_l,10,GeoLocalDeg,1.5062957286834717,1.1473715543746947,-0.358924174308777
thigh_l,11,GeoDeg,1.3736167669296264,0.9176695585250855,-0.45594720840454095
thigh_l,11,GeoLocalDeg,1.4891507863998412,1.0476006865501404,-0.44155009984970084
thigh_l,12,GeoDeg,1.1726101160049438,0.8352421641349792,-0.3373679518699646
thigh_l,12,GeoLocalDeg,1.281778049468994,0.9511186838150024,-0.3306593656539917
thigh_r,1,GeoDeg,5.127198886871338,7.477441883087158,2.35024299621582
thigh_r,1,GeoLocalDeg,4.898389530181885,7.424582672119141,2.526193141937256
thigh_r,2,GeoDeg,1.978801155090332,2.7885767936706545,0.8097756385803225
thigh_r,2,GeoLocalDeg,1.9832752466201782,2.7987189292907715,0.8154436826705933
thigh_r,3,GeoDeg,1.6764623165130614,0.80757817029953,-0.8688841462135314
thigh_r,3,GeoLocalDeg,1.6962574481964112,0.7657849907875061,-0.9304724574089052
thigh_r,4,GeoDeg,1.1287786722183228,0.8373873472213745,-0.2913913249969483
thigh_r,4,GeoLocalDeg,1.1539813041687013,0.840776801109314,-0.3132045030593873
thigh_r,5,GeoDeg,0.7783382892608642,1.099550199508667,0.3212119102478027
thigh_r,5,GeoLocalDeg,0.7900599837303162,1.1159042358398437,0.3258442521095275
thigh_r,6,GeoDeg,0.7732109665870667,1.0322583198547364,0.2590473532676697
thigh_r,6,GeoLocalDeg,0.7656952619552613,1.0784239768981934,0.3127287149429321
thigh_r,7,GeoDeg,1.133938455581665,1.1244831562042237,-0.009455299377441273
thigh_r,7,GeoLocalDeg,1.1381730556488037,1.16059410572052,0.022421050071716353
thigh_r,8,GeoDeg,1.1391056060791016,1.1965063095092774,0.05740070343017578
thigh_r,8,GeoLocalDeg,1.1226752042770385,1.1716382265090943,0.04896302223205584
thigh_r,9,GeoDeg,0.8541805863380432,1.2916648626327514,0.4374842762947082
thigh_r,9,GeoLocalDeg,0.8319360852241516,1.2713546276092529,0.43941854238510125
thigh_r,10,GeoDeg,1.0984196186065673,1.1431167244911193,0.044697105884552
thigh_r,10,GeoLocalDeg,1.1020401954650878,1.1428202390670776,0.040780043601989835
thigh_r,11,GeoDeg,1.1532665252685548,0.8938797831535339,-0.2593867421150209
thigh_r,11,GeoLocalDeg,1.1706043243408204,0.9616923093795776,-0.2089120149612428
thigh_r,12,GeoDeg,0.9977559208869934,0.8953144788742066,-0.10244144201278682
thigh_r,12,GeoLocalDeg,1.002360427379608,0.9570558786392211,-0.04530454874038692
upperarm_l,1,GeoDeg,3.3830910682678224,2.4638206005096435,-0.9192704677581789
upperarm_l,1,GeoLocalDeg,3.253555917739868,2.5072757720947267,-0.7462801456451413
upperarm_l,2,GeoDeg,1.0252133131027221,0.9492541790008545,-0.07595913410186761
upperarm_l,2,GeoLocalDeg,1.1907385349273683,0.9656589746475219,-0.22507956027984632
upperarm_l,3,GeoDeg,0.8246188402175904,0.7239733815193177,-0.10064545869827268
upperarm_l,3,GeoLocalDeg,1.0009963154792785,0.6699939250946045,-0.33100239038467394
upperarm_l,4,GeoDeg,0.5994844675064087,0.6221559166908264,0.022671449184417658
upperarm_l,4,GeoLocalDeg,0.6769931435585022,0.7001871466636658,0.02319400310516362
upperarm_l,5,GeoDeg,0.6336284160614014,0.5642957568168641,-0.06933265924453735
upperarm_l,5,GeoLocalDeg,0.6464971780776978,0.6652678489685059,0.018770670890808083
upperarm_l,6,GeoDeg,0.5387479543685914,0.6756674408912658,0.1369194865226745
upperarm_l,6,GeoLocalDeg,0.5654823422431946,0.8008341193199158,0.23535177707672117
upperarm_l,7,GeoDeg,0.5834630727767944,0.5477806091308594,-0.03568246364593508
upperarm_l,7,GeoLocalDeg,0.6540074229240418,0.5902917981147766,-0.06371562480926518
upperarm_l,8,GeoDeg,0.6867833256721496,0.5201485633850098,-0.1666347622871398
upperarm_l,8,GeoLocalDeg,0.7826561808586121,0.5715926766395569,-0.21106350421905518
upperarm_l,9,GeoDeg,0.6192354559898376,0.5599084615707397,-0.059326994419097945
upperarm_l,9,GeoLocalDeg,0.691372561454773,0.6207549333572387,-0.07061762809753425
upperarm_l,10,GeoDeg,0.63156099319458,0.5758103132247925,-0.05575067996978755
upperarm_l,10,GeoLocalDeg,0.7127928972244263,0.5555030345916748,-0.15728986263275146
upperarm_l,11,GeoDeg,0.6475690484046936,0.6317973613739014,-0.015771687030792236
upperarm_l,11,GeoLocalDeg,0.7554590821266174,0.6127884864807129,-0.14267059564590445
upperarm_l,12,GeoDeg,0.6060109734535217,0.6595206379890441,0.053509664535522417
upperarm_l,12,GeoLocalDeg,0.6863015413284301,0.5898325800895691,-0.09646896123886106
upperarm_r,1,GeoDeg,4.985168743133545,1.5911052942276,-3.3940634489059445
upperarm_r,1,GeoLocalDeg,4.741072082519532,1.5525502204895019,-3.1885218620300297
upperarm_r,2,GeoDeg,1.0270042777061463,0.7521620750427246,-0.27484220266342174
upperarm_r,2,GeoLocalDeg,1.0645062685012818,0.7593007326126099,-0.30520553588867194
upperarm_r,3,GeoDeg,0.7145969867706299,0.8186913967132569,0.10409440994262698
upperarm_r,3,GeoLocalDeg,0.8449177503585815,0.8701485872268677,0.0252308368682862
upperarm_r,4,GeoDeg,0.48370274901390076,0.7385385274887085,0.25483577847480776
upperarm_r,4,GeoLocalDeg,0.5482375979423523,0.7749715566635131,0.22673395872116087
upperarm_r,5,GeoDeg,0.41488711833953856,0.797055983543396,0.38216886520385746
upperarm_r,5,GeoLocalDeg,0.47836984395980836,0.8205433130264282,0.3421734690666199
upperarm_r,6,GeoDeg,0.5495059967041016,0.8249343037605286,0.27542830705642696
upperarm_r,6,GeoLocalDeg,0.6249512791633606,0.867764413356781,0.24281313419342043
upperarm_r,7,GeoDeg,0.5685563802719116,0.662908411026001,0.09435203075408938
upperarm_r,7,GeoLocalDeg,0.6307026505470276,0.6791765809059143,0.0484739303588867
upperarm_r,8,GeoDeg,0.6722095727920532,0.6283567786216736,-0.04385279417037957
upperarm_r,8,GeoLocalDeg,0.7632221221923828,0.6675796389579773,-0.0956424832344055
upperarm_r,9,GeoDeg,0.6765451550483703,0.7054598927497864,0.02891473770141606
upperarm_r,9,GeoLocalDeg,0.8017698049545288,0.7684116005897522,-0.033358204364776545
upperarm_r,10,GeoDeg,0.6272278070449829,0.6484833836555481,0.021255576610565208
upperarm_r,10,GeoLocalDeg,0.7332522749900818,0.7033770918846131,-0.029875183105468772
upperarm_r,11,GeoDeg,0.6664096474647522,0.6195510149002075,-0.0468586325645447
upperarm_r,11,GeoLocalDeg,0.7518946409225464,0.6383441090583801,-0.1135505318641663
upperarm_r,12,GeoDeg,0.6524464130401612,0.6536110520362854,0.0011646389961242898
upperarm_r,12,GeoLocalDeg,0.7390324711799622,0.6572595119476319,-0.0817729592323303
