bone,epoch,metric,v9,v10,delta(v10-v9)
RUpArmTwist_r_01,8,AngVelMAE,0.021608749777078627,0.02280174531042576,0.0011929955333471326
RUpArmTwist_r_01,8,AngVelMagMAE,0.02812582515180111,0.02645517699420452,-0.0016706481575965888
RUpArmTwist_r_01,9,AngVelMAE,0.022625111043453217,0.023715609312057497,0.00109049826860428
RUpArmTwist_r_01,9,AngVelMagMAE,0.029399416223168374,0.02638322114944458,-0.0030161950737237937
RUpArmTwist_r_01,10,AngVelMAE,0.023965130373835564,0.023701685294508935,-0.00026344507932662964
RUpArmTwist_r_01,10,AngVelMagMAE,0.0319109071046114,0.026431578025221825,-0.005479329079389573
RUpArmTwist_r_01,11,AngVelMAE,0.025713354349136353,0.02328880876302719,-0.0024245455861091614
RUpArmTwist_r_01,11,AngVelMagMAE,0.03454892039299011,0.028077879548072816,-0.006471040844917293
RUpArmTwist_r_01,12,AngVelMAE,0.026271094009280203,0.02223886139690876,-0.004032232612371442
RUpArmTwist_r_01,12,AngVelMagMAE,0.03606298044323921,0.026945708319544792,-0.009117272123694418
RUpArmTwist_r_02,1,AngVelMAE,0.027866699174046515,0.022275830060243605,-0.00559086911380291
RUpArmTwist_r_02,1,AngVelMagMAE,0.07553761005401612,0.0629745751619339,-0.012563034892082214
RUpArmTwist_r_02,2,AngVelMAE,0.011038513854146004,0.00996982753276825,-0.0010686863213777535
RUpArmTwist_r_02,2,AngVelMagMAE,0.032467922940850255,0.029220636188983917,-0.0032472867518663386
RUpArmTwist_r_02,3,AngVelMAE,0.0072421527467668055,0.008788037486374379,0.001545884739607573
RUpArmTwist_r_02,3,AngVelMagMAE,0.021567493304610254,0.02625620402395725,0.004688710719346997
RUpArmTwist_r_02,4,AngVelMAE,0.005799069069325924,0.00807584347203374,0.0022767744027078155
RUpArmTwist_r_02,4,AngVelMagMAE,0.01738872714340687,0.023765427246689796,0.006376700103282926
RUpArmTwist_r_02,5,AngVelMAE,0.004474885389208793,0.008355931565165519,0.0038810461759567257
RUpArmTwist_r_02,5,AngVelMagMAE,0.013423981703817844,0.024787759780883788,0.011363778077065944
RUpArmTwist_r_02,6,AngVelMAE,0.0034658680204302074,0.007590114139020443,0.0041242461185902355
RUpArmTwist_r_02,6,AngVelMagMAE,0.010396943986415863,0.02266211770474911,0.012265173718333246
RUpArmTwist_r_02,7,AngVelMAE,0.0033858939539641144,0.007113063335418701,0.0037271693814545865
RUpArmTwist_r_02,7,AngVelMagMAE,0.010157028958201409,0.021059175208210944,0.010902146250009535
RUpArmTwist_r_02,8,AngVelMAE,0.004012035392224789,0.0069783258251845835,0.0029662904329597947
RUpArmTwist_r_02,8,AngVelMagMAE,0.012035439535975457,0.020768342539668083,0.008732903003692626
RUpArmTwist_r_02,9,AngVelMAE,0.0040616803802549836,0.0069132809527218345,0.002851600572466851
RUpArmTwist_r_02,9,AngVelMagMAE,0.012184340879321099,0.02048996724188328,0.00830562636256218
RUpArmTwist_r_02,10,AngVelMAE,0.005045103840529919,0.007404792122542858,0.0023596882820129395
RUpArmTwist_r_02,10,AngVelMagMAE,0.015134593844413758,0.02197853513062,0.006843941286206244
RUpArmTwist_r_02,11,AngVelMAE,0.0057680302299559115,0.008572361245751382,0.00280433101579547
RUpArmTwist_r_02,11,AngVelMagMAE,0.017083979025483132,0.02530258186161518,0.008218602836132047
RUpArmTwist_r_02,12,AngVelMAE,0.0061936588026583195,0.009115993417799473,0.0029223346151411537
RUpArmTwist_r_02,12,AngVelMagMAE,0.018332739546895026,0.026894756779074668,0.008562017232179642
R_ForeTwist_01,1,AngVelMAE,0.02929380498826504,0.023281454294919967,-0.006012350693345072
R_ForeTwist_01,1,AngVelMagMAE,0.06686867326498032,0.05270262435078621,-0.01416604891419411
R_ForeTwist_01,2,AngVelMAE,0.011079522222280503,0.013405115529894828,0.0023255933076143254
R_ForeTwist_01,2,AngVelMagMAE,0.023057446256279944,0.03204837590456009,0.008990929648280147
R_ForeTwist_01,3,AngVelMAE,0.008911757543683053,0.009705719351768494,0.0007939618080854416
R_ForeTwist_01,3,AngVelMagMAE,0.0192654874175787,0.023496806621551514,0.004231319203972815
R_ForeTwist_01,4,AngVelMAE,0.008493348769843579,0.007745223585516214,-0.0007481251843273647
R_ForeTwist_01,4,AngVelMagMAE,0.018874282017350197,0.01745303235948086,-0.0014212496578693383
R_ForeTwist_01,5,AngVelMAE,0.007536289002746344,0.008203594945371151,0.0006673059426248072
R_ForeTwist_01,5,AngVelMagMAE,0.0171599131077528,0.018998192623257637,0.0018382795155048384
R_ForeTwist_01,6,AngVelMAE,0.007693158928304911,0.008195509016513825,0.0005023500882089145
R_ForeTwist_01,6,AngVelMagMAE,0.017343175038695334,0.01922471560537815,0.0018815405666828162
R_ForeTwist_01,7,AngVelMAE,0.00841551311314106,0.008767177909612655,0.00035166479647159507
R_ForeTwist_01,7,AngVelMagMAE,0.01941005662083626,0.021133456006646158,0.0017233993858098984
R_ForeTwist_01,8,AngVelMAE,0.008788389898836613,0.009145867452025414,0.00035747755318880046
R_ForeTwist_01,8,AngVelMagMAE,0.02042599767446518,0.02196766920387745,0.001541671529412269
R_ForeTwist_01,9,AngVelMAE,0.00927314143627882,0.00916371215134859,-0.00010942928493022988
R_ForeTwist_01,9,AngVelMagMAE,0.021870478615164758,0.02234383635222912,0.00047335773706436157
R_ForeTwist_01,10,AngVelMAE,0.011158145405352116,0.008572055213153362,-0.0025860901921987544
R_ForeTwist_01,10,AngVelMagMAE,0.02713923789560795,0.021370263025164603,-0.0057689748704433455
R_ForeTwist_01,11,AngVelMAE,0.011335132084786892,0.009440680406987667,-0.0018944516777992249
R_ForeTwist_01,11,AngVelMagMAE,0.02764868251979351,0.024003040790557862,-0.003645641729235649
R_ForeTwist_01,12,AngVelMAE,0.00993812195956707,0.009526062570512295,-0.00041205938905477385
R_ForeTwist_01,12,AngVelMagMAE,0.023639724031090735,0.024039296060800554,0.00039957202970981875
R_ForeTwist_02,1,AngVelMAE,0.005518283881247044,0.004976070579141378,-0.0005422133021056657
R_ForeTwist_02,1,AngVelMagMAE,0.014737957902252675,0.013762968592345715,-0.0009749893099069602
R_ForeTwist_02,2,AngVelMAE,0.0028033695183694364,0.002116024447605014,-0.0006873450707644223
R_ForeTwist_02,2,AngVelMagMAE,0.00785838272422552,0.006022864300757646,-0.001835518423467874
R_ForeTwist_02,3,AngVelMAE,0.0022412778344005346,0.001657273294404149,-0.0005840045399963857
R_ForeTwist_02,3,AngVelMagMAE,0.006427412666380405,0.004966261610388756,-0.0014611510559916496
R_ForeTwist_02,4,AngVelMAE,0.0019088613335043192,0.0012580588227137923,-0.0006508025107905269
R_ForeTwist_02,4,AngVelMagMAE,0.005700761266052723,0.0037682489957660435,-0.0019325122702866793
R_ForeTwist_02,5,AngVelMAE,0.0014753105351701379,0.0011578512378036976,-0.00031745929736644025
R_ForeTwist_02,5,AngVelMagMAE,0.0043962614610791205,0.0034728150349110365,-0.000923446426168084
R_ForeTwist_02,6,AngVelMAE,0.0015379880322143435,0.0010795464739203453,-0.00045844155829399824
R_ForeTwist_02,6,AngVelMagMAE,0.004602836165577173,0.003226615581661463,-0.0013762205839157105
R_ForeTwist_02,7,AngVelMAE,0.0018670293735340237,0.0011392073007300495,-0.0007278220728039742
R_ForeTwist_02,7,AngVelMagMAE,0.005569656193256378,0.003385707875713706,-0.002183948317542672
R_ForeTwist_02,8,AngVelMAE,0.0017645812826231123,0.0012139142025262117,-0.0005506670800969006
R_ForeTwist_02,8,AngVelMagMAE,0.005280017387121916,0.0035664481576532124,-0.0017135692294687034
R_ForeTwist_02,9,AngVelMAE,0.0013833163073286414,0.001161999860778451,-0.00022131644655019032
R_ForeTwist_02,9,AngVelMagMAE,0.004148923652246594,0.0034100924618542193,-0.0007388311903923747
R_ForeTwist_02,10,AngVelMAE,0.0011774743907153606,0.0010110580362379551,-0.0001664163544774055
R_ForeTwist_02,10,AngVelMagMAE,0.003531703492626548,0.0030193664133548737,-0.0005123370792716742
R_ForeTwist_02,11,AngVelMAE,0.0010711055947467685,0.001184596517123282,0.00011349092237651344
R_ForeTwist_02,11,AngVelMagMAE,0.0032119741663336754,0.0035522252321243284,0.00034025106579065306
R_ForeTwist_02,12,AngVelMAE,0.0010270352941006422,0.0012916518608108163,0.0002646165667101741
R_ForeTwist_02,12,AngVelMagMAE,0.003068746207281947,0.0037993366830050947,0.0007305904757231477
ball_l,1,AngVelMAE,0.05450761318206787,0.058876588195562365,0.004368975013494494
ball_l,1,AngVelMagMAE,0.0600775383412838,0.056559812277555466,-0.003517726063728334
ball_l,2,AngVelMAE,0.028840377926826477,0.030473832786083222,0.001633454859256745
ball_l,2,AngVelMagMAE,0.029990360140800476,0.03355263471603394,0.0035622745752334622
ball_l,3,AngVelMAE,0.021213603019714356,0.022911074757575988,0.001697471737861632
ball_l,3,AngVelMagMAE,0.021273629367351533,0.023645912110805512,0.002372282743453979
ball_l,4,AngVelMAE,0.016123522259294986,0.016051770374178886,-7.175188511610031e-05
ball_l,4,AngVelMagMAE,0.01617286428809166,0.017049943655729295,0.000877079367637635
ball_l,5,AngVelMAE,0.014471392892301083,0.017113955691456795,0.0026425627991557114
ball_l,5,AngVelMagMAE,0.0149256506934762,0.017119089141488075,0.002193438448011875
ball_l,6,AngVelMAE,0.01666768416762352,0.015833513252437113,-0.000834170915186408
ball_l,6,AngVelMagMAE,0.015824856236577034,0.01632363982498646,0.0004987835884094245
ball_l,7,AngVelMAE,0.01694405823945999,0.017951206490397453,0.0010071482509374612
ball_l,7,AngVelMagMAE,0.016489295288920403,0.018158071860671043,0.0016687765717506402
ball_l,8,AngVelMAE,0.018075952678918837,0.01891414150595665,0.0008381888270378134
ball_l,8,AngVelMagMAE,0.01764824688434601,0.01949443221092224,0.0018461853265762315
ball_l,9,AngVelMAE,0.018673044070601462,0.021724991872906683,0.0030519478023052216
ball_l,9,AngVelMagMAE,0.01907096169888973,0.024089109152555466,0.005018147453665734
ball_l,10,AngVelMAE,0.018905356526374817,0.026231176778674127,0.00732582025229931
ball_l,10,AngVelMagMAE,0.018623758852481843,0.028638438135385514,0.010014679282903671
ball_l,11,AngVelMAE,0.02033669240772724,0.02978256680071354,0.0094458743929863
ball_l,11,AngVelMagMAE,0.02128739170730114,0.03242165446281433,0.01113426275551319
ball_l,12,AngVelMAE,0.020283499360084535,0.030423704907298087,0.010140205547213552
ball_l,12,AngVelMagMAE,0.022312040999531747,0.03218597546219826,0.00987393446266651
ball_r,1,AngVelMAE,0.06535767763853073,0.05270332545042038,-0.012654352188110354
ball_r,1,AngVelMagMAE,0.06275534182786942,0.0526730902493,-0.010082251578569415
ball_r,2,AngVelMAE,0.02954867072403431,0.027820133417844773,-0.0017285373061895377
ball_r,2,AngVelMagMAE,0.03165774866938591,0.029598096385598183,-0.0020596522837877246
ball_r,3,AngVelMAE,0.02118147872388363,0.019754820689558982,-0.001426658034324648
ball_r,3,AngVelMagMAE,0.02280122973024845,0.01903182826936245,-0.0037694014608860016
ball_r,4,AngVelMAE,0.015459905937314033,0.015465827658772469,5.9217214584354055e-06
ball_r,4,AngVelMagMAE,0.015138064324855805,0.016714686155319215,0.0015766218304634101
ball_r,5,AngVelMAE,0.01174424383789301,0.013690423592925072,0.0019461797550320622
ball_r,5,AngVelMagMAE,0.011338860169053078,0.015301504544913769,0.003962644375860691
ball_r,6,AngVelMAE,0.011689441837370395,0.01497124657034874,0.003281804732978344
ball_r,6,AngVelMagMAE,0.011950342915952206,0.016910052672028542,0.004959709756076337
ball_r,7,AngVelMAE,0.013493983820080758,0.016408855840563775,0.002914872020483017
ball_r,7,AngVelMagMAE,0.013583631068468095,0.01764238402247429,0.004058752954006196
ball_r,8,AngVelMAE,0.015203431248664856,0.01799819655716419,0.002794765308499335
ball_r,8,AngVelMagMAE,0.015062525868415833,0.021739416196942328,0.0066768903285264955
ball_r,9,AngVelMAE,0.015386694855988026,0.0187064316123724,0.003319736756384372
ball_r,9,AngVelMagMAE,0.014863090589642525,0.022377698495984078,0.007514607906341553
ball_r,10,AngVelMAE,0.01876968629658222,0.01872236430644989,-4.7321990132329766e-05
ball_r,10,AngVelMagMAE,0.01846727915108204,0.021698703244328498,0.0032314240932464593
ball_r,11,AngVelMAE,0.02058880068361759,0.019352943822741508,-0.0012358568608760827
ball_r,11,AngVelMagMAE,0.020101869106292726,0.021864359825849534,0.0017624907195568085
ball_r,12,AngVelMAE,0.020391713827848434,0.01885414943099022,-0.0015375643968582146
ball_r,12,AngVelMagMAE,0.0210364431142807,0.020460524037480353,-0.0005759190768003485
calf_l,1,AngVelMAE,0.14088309109210967,0.08262106478214264,-0.05826202630996703
calf_l,1,AngVelMagMAE,0.23340141475200654,0.12548441737890242,-0.10791699737310412
calf_l,2,AngVelMAE,0.06095210984349251,0.039946142584085464,-0.021005967259407045
calf_l,2,AngVelMagMAE,0.094646055996418,0.060301176458597186,-0.03434487953782081
calf_l,3,AngVelMAE,0.04918282553553581,0.01910756677389145,-0.03007525876164436
calf_l,3,AngVelMagMAE,0.08166697919368744,0.023903973028063775,-0.057763006165623666
calf_l,4,AngVelMAE,0.02925180122256279,0.01843831203877926,-0.010813489183783529
calf_l,4,AngVelMagMAE,0.04410701170563698,0.026500121504068375,-0.017606890201568606
calf_l,5,AngVelMAE,0.023755042627453805,0.023331836983561515,-0.0004232056438922896
calf_l,5,AngVelMagMAE,0.03355858698487282,0.03666059747338295,0.0031020104885101304
calf_l,6,AngVelMAE,0.02514989413321018,0.02331225425004959,-0.0018376398831605918
calf_l,6,AngVelMagMAE,0.03634120523929596,0.03663069829344749,0.00028949305415153226
calf_l,7,AngVelMAE,0.026710357517004013,0.023218819871544838,-0.003491537645459175
calf_l,7,AngVelMagMAE,0.041928698867559434,0.032370612025260925,-0.009558086842298509
calf_l,8,AngVelMAE,0.028486042842268945,0.025616546720266344,-0.0028694961220026016
calf_l,8,AngVelMagMAE,0.04363621920347214,0.03922087848186493,-0.004415340721607208
calf_l,9,AngVelMAE,0.03310192264616489,0.029670876637101173,-0.0034310460090637186
calf_l,9,AngVelMagMAE,0.050098417699337004,0.04620073288679123,-0.003897684812545772
calf_l,10,AngVelMAE,0.03990048319101334,0.034922145307064056,-0.004978337883949281
calf_l,10,AngVelMagMAE,0.061703503131866455,0.05093236640095711,-0.010771136730909348
calf_l,11,AngVelMAE,0.04496990814805031,0.03884609043598175,-0.0061238177120685605
calf_l,11,AngVelMagMAE,0.06681674048304558,0.055968108028173445,-0.01084863245487213
calf_l,12,AngVelMAE,0.045695248246192935,0.038454295694828035,-0.0072409525513649
calf_l,12,AngVelMagMAE,0.06652160063385963,0.054268297553062436,-0.012253303080797195
calf_r,1,AngVelMAE,0.11842570155858993,0.10043561905622482,-0.017990082502365112
calf_r,1,AngVelMagMAE,0.16106433868408204,0.16436735391616822,0.003303015232086176
calf_r,2,AngVelMAE,0.03595282062888146,0.046787798404693604,0.010834977775812146
calf_r,2,AngVelMagMAE,0.06314927488565444,0.0781079038977623,0.014958629012107857
calf_r,3,AngVelMAE,0.031026561558246613,0.024049074947834016,-0.006977486610412597
calf_r,3,AngVelMagMAE,0.053459479659795764,0.03750271201133728,-0.015956767648458485
calf_r,4,AngVelMAE,0.01882865056395531,0.014989220537245274,-0.003839430026710035
calf_r,4,AngVelMagMAE,0.030696843191981314,0.023847167566418647,-0.006849675625562667
calf_r,5,AngVelMAE,0.01538153477013111,0.017572453245520592,0.0021909184753894813
calf_r,5,AngVelMagMAE,0.02569944001734257,0.029231298714876175,0.003531858697533606
calf_r,6,AngVelMAE,0.01821679584681988,0.02163693532347679,0.003420139476656911
calf_r,6,AngVelMagMAE,0.031160065531730653,0.03548438102006912,0.004324315488338469
calf_r,7,AngVelMAE,0.020523173734545708,0.02462897598743439,0.004105802252888681
calf_r,7,AngVelMagMAE,0.03384649157524109,0.0390920951962471,0.005245603621006012
calf_r,8,AngVelMAE,0.022655563801527022,0.025736011564731598,0.003080447763204576
calf_r,8,AngVelMagMAE,0.03649766892194748,0.037007199972867964,0.0005095310509204837
calf_r,9,AngVelMAE,0.02121611386537552,0.024530844762921333,0.003314730897545814
calf_r,9,AngVelMagMAE,0.03153754584491253,0.03094511367380619,-0.0005924321711063378
calf_r,10,AngVelMAE,0.024843354150652884,0.021542616188526154,-0.0033007379621267305
calf_r,10,AngVelMagMAE,0.03792943730950356,0.02663978822529316,-0.011289649084210398
calf_r,11,AngVelMAE,0.028002281114459036,0.022034930437803267,-0.005967350676655769
calf_r,11,AngVelMagMAE,0.043709182739257814,0.029516180604696275,-0.014193002134561539
calf_r,12,AngVelMAE,0.028884125128388404,0.024234559386968613,-0.0046495657414197915
calf_r,12,AngVelMagMAE,0.04483458176255226,0.033829789608716965,-0.011004792153835298
clavicle_l,1,AngVelMAE,0.039863505959510805,0.026399653404951096,-0.013463852554559709
clavicle_l,1,AngVelMagMAE,0.05245959460735321,0.03345007076859474,-0.019009523838758466
clavicle_l,2,AngVelMAE,0.013223690912127495,0.011695685051381587,-0.0015280058607459075
clavicle_l,2,AngVelMagMAE,0.014882898144423961,0.013529345393180847,-0.0013535527512431138
clavicle_l,3,AngVelMAE,0.009707454964518547,0.008596796914935112,-0.001110658049583435
clavicle_l,3,AngVelMagMAE,0.010125553980469704,0.010527081228792668,0.00040152724832296337
clavicle_l,4,AngVelMAE,0.0077412260696291925,0.0070275341160595415,-0.000713691953569651
clavicle_l,4,AngVelMagMAE,0.00877244509756565,0.008965705707669257,0.00019326061010360718
clavicle_l,5,AngVelMAE,0.00617650356143713,0.007374875154346228,0.0011983715929090978
clavicle_l,5,AngVelMagMAE,0.007131196837872267,0.0096998181194067,0.002568621281534434
clavicle_l,6,AngVelMAE,0.005616934597492218,0.006838251277804375,0.0012213166803121574
clavicle_l,6,AngVelMagMAE,0.006390268914401531,0.008663862943649292,0.0022735940292477608
clavicle_l,7,AngVelMAE,0.0057509057223796844,0.006884494051337242,0.0011335883289575579
clavicle_l,7,AngVelMagMAE,0.006346170976758003,0.008329463750123977,0.001983292773365974
clavicle_l,8,AngVelMAE,0.006115908641368151,0.007699547987431288,0.0015836393460631369
clavicle_l,8,AngVelMagMAE,0.006783270556479692,0.009151101112365723,0.0023678305558860304
clavicle_l,9,AngVelMAE,0.006357606314122677,0.008553626388311386,0.0021960200741887098
clavicle_l,9,AngVelMagMAE,0.0070921599864959715,0.009771857410669327,0.0026796974241733553
clavicle_l,10,AngVelMAE,0.007472251914441586,0.009149870648980141,0.0016776187345385555
clavicle_l,10,AngVelMagMAE,0.007908984087407589,0.010174760408699513,0.002265776321291924
clavicle_l,11,AngVelMAE,0.008588828332722186,0.009545992128551006,0.00095716379582882
clavicle_l,11,AngVelMagMAE,0.009199466928839684,0.010370464809238911,0.0011709978803992275
clavicle_l,12,AngVelMAE,0.009160232730209827,0.009730001725256444,0.0005697689950466163
clavicle_l,12,AngVelMagMAE,0.009682179801166058,0.010458941757678985,0.000776761956512927
clavicle_r,1,AngVelMAE,0.039580986648797986,0.02909720167517662,-0.010483784973621367
clavicle_r,1,AngVelMagMAE,0.04819103702902794,0.03480661734938621,-0.013384419679641726
clavicle_r,2,AngVelMAE,0.013453987240791321,0.011959739029407501,-0.0014942482113838203
clavicle_r,2,AngVelMagMAE,0.016220030188560487,0.013466255739331245,-0.002753774449229241
clavicle_r,3,AngVelMAE,0.009062452428042888,0.008908807113766671,-0.00015364531427621703
clavicle_r,3,AngVelMagMAE,0.010198847390711308,0.010183479264378547,-1.5368126332760204e-05
clavicle_r,4,AngVelMAE,0.007439770828932523,0.008319998532533646,0.0008802277036011226
clavicle_r,4,AngVelMagMAE,0.008207377418875695,0.009434019029140473,0.0012266416102647785
clavicle_r,5,AngVelMAE,0.006509686354547739,0.009454300440847874,0.0029446140863001354
clavicle_r,5,AngVelMagMAE,0.006773106753826141,0.010491330362856387,0.003718223609030246
clavicle_r,6,AngVelMAE,0.006296426244080067,0.009447073750197887,0.00315064750611782
clavicle_r,6,AngVelMagMAE,0.0064302382059395315,0.010002402402460576,0.0035721641965210443
clavicle_r,7,AngVelMAE,0.006379656586796045,0.009002621658146382,0.0026229650713503368
clavicle_r,7,AngVelMagMAE,0.00680068489164114,0.009066499955952167,0.002265815064311027
clavicle_r,8,AngVelMAE,0.006641357764601707,0.01003043744713068,0.0033890796825289723
clavicle_r,8,AngVelMagMAE,0.007135614473372698,0.01008420456200838,0.002948590088635682
clavicle_r,9,AngVelMAE,0.006712099630385637,0.010888157784938813,0.004176058154553176
clavicle_r,9,AngVelMagMAE,0.007330016698688269,0.011267720907926559,0.00393770420923829
clavicle_r,10,AngVelMAE,0.007815328426659107,0.011125106364488602,0.0033097779378294945
clavicle_r,10,AngVelMagMAE,0.008989293687045574,0.011498812586069107,0.002509518899023533
clavicle_r,11,AngVelMAE,0.008934012055397034,0.011663610860705376,0.0027295988053083423
clavicle_r,11,AngVelMagMAE,0.010164950042963028,0.011998101882636548,0.0018331518396735198
clavicle_r,12,AngVelMAE,0.009405128099024296,0.01178594920784235,0.0023808211088180535
clavicle_r,12,AngVelMagMAE,0.011044477112591267,0.01190353985875845,0.0008590627461671826
foot_l,1,AngVelMAE,0.061950620263814926,0.08093654364347458,0.018985923379659653
foot_l,1,AngVelMagMAE,0.08018451035022736,0.0969153568148613,0.016730846464633936
foot_l,2,AngVelMAE,0.029882532358169556,0.03815060630440712,0.008268073946237565
foot_l,2,AngVelMagMAE,0.035440026223659514,0.05592628419399261,0.0204862579703331
foot_l,3,AngVelMAE,0.022708291187882423,0.025653981789946555,0.002945690602064132
foot_l,3,AngVelMagMAE,0.026304925605654717,0.034966683387756346,0.008661757782101629
foot_l,4,AngVelMAE,0.015716747008264066,0.019087965041399,0.0033712180331349345
foot_l,4,AngVelMagMAE,0.019383878260850907,0.027066225931048394,0.007682347670197487
foot_l,5,AngVelMAE,0.01746029667556286,0.021883632242679595,0.004423335567116736
foot_l,5,AngVelMagMAE,0.019870031625032425,0.02934083081781864,0.009470799192786216
foot_l,6,AngVelMAE,0.01716003641486168,0.02393537312746048,0.006775336712598799
foot_l,6,AngVelMagMAE,0.022188388183712958,0.03458927720785141,0.012400889024138453
foot_l,7,AngVelMAE,0.018277360126376152,0.025790627300739288,0.007513267174363136
foot_l,7,AngVelMagMAE,0.023924238234758376,0.03856760635972023,0.014643368124961854
foot_l,8,AngVelMAE,0.021298740059137344,0.02921844869852066,0.007919708639383315
foot_l,8,AngVelMagMAE,0.028486913070082664,0.045506378263235094,0.01701946519315243
foot_l,9,AngVelMAE,0.02459164261817932,0.03607767224311829,0.011486029624938967
foot_l,9,AngVelMagMAE,0.034284092485904694,0.0567043200135231,0.022420227527618408
foot_l,10,AngVelMAE,0.028014760836958884,0.04429888501763344,0.016284124180674556
foot_l,10,AngVelMagMAE,0.0414396122097969,0.07033130526542664,0.028891693055629733
foot_l,11,AngVelMAE,0.033440929278731345,0.052589671313762666,0.01914874203503132
foot_l,11,AngVelMagMAE,0.051845479756593704,0.08322305083274842,0.031377571076154714
foot_l,12,AngVelMAE,0.03693099170923233,0.05431084334850311,0.017379851639270784
foot_l,12,AngVelMagMAE,0.057691865414381024,0.0858658269047737,0.028173961490392682
foot_r,1,AngVelMAE,0.10125678926706314,0.058627086132764815,-0.04262970313429832
foot_r,1,AngVelMagMAE,0.13302444517612458,0.07798510193824768,-0.0550393432378769
foot_r,2,AngVelMAE,0.03579107075929642,0.030493157729506493,-0.005297913029789925
foot_r,2,AngVelMagMAE,0.04060117080807686,0.03808146938681602,-0.002519701421260838
foot_r,3,AngVelMAE,0.024247632920742036,0.020760610327124597,-0.0034870225936174393
foot_r,3,AngVelMagMAE,0.03075646571815014,0.024574698135256767,-0.006181767582893374
foot_r,4,AngVelMAE,0.02089686840772629,0.019846194609999656,-0.0010506737977266332
foot_r,4,AngVelMagMAE,0.025036607682704926,0.02577735222876072,0.0007407445460557924
foot_r,5,AngVelMAE,0.023204616084694863,0.022797444835305214,-0.00040717124938964913
foot_r,5,AngVelMagMAE,0.03000643663108349,0.029577277973294257,-0.00042915865778923173
foot_r,6,AngVelMAE,0.026599054411053657,0.020965345576405524,-0.005633708834648133
foot_r,6,AngVelMagMAE,0.03217266499996185,0.02818765230476856,-0.003985012695193291
foot_r,7,AngVelMAE,0.024810392409563065,0.0219687283039093,-0.002841664105653764
foot_r,7,AngVelMagMAE,0.029099752008914948,0.028921572864055632,-0.00017817914485931605
foot_r,8,AngVelMAE,0.026266755163669588,0.023235644772648813,-0.003031110391020775
foot_r,8,AngVelMagMAE,0.030856818705797196,0.0293442502617836,-0.0015125684440135956
foot_r,9,AngVelMAE,0.028977447375655174,0.02383325807750225,-0.005144189298152923
foot_r,9,AngVelMagMAE,0.036004066467285156,0.029220335930585862,-0.006783730536699294
foot_r,10,AngVelMAE,0.03329606801271438,0.026544587686657906,-0.006751480326056478
foot_r,10,AngVelMagMAE,0.03975773304700851,0.03375443369150162,-0.006003299355506891
foot_r,11,AngVelMAE,0.03691563606262207,0.03065822459757328,-0.006257411465048789
foot_r,11,AngVelMagMAE,0.04565810859203338,0.040984132885932924,-0.00467397570610046
foot_r,12,AngVelMAE,0.03669049367308617,0.032275086641311644,-0.004415407031774524
foot_r,12,AngVelMagMAE,0.0473268061876297,0.04215163215994835,-0.005175174027681355
hand_l,1,AngVelMAE,0.0840301752090454,0.044990038871765135,-0.03904013633728027
hand_l,1,AngVelMagMAE,0.1375022202730179,0.07770331501960755,-0.05979890525341035
hand_l,2,AngVelMAE,0.023739326372742654,0.019341738522052766,-0.004397587850689888
hand_l,2,AngVelMagMAE,0.03673587292432785,0.02908460758626461,-0.0076512653380632414
hand_l,3,AngVelMAE,0.01636793203651905,0.014436633326113224,-0.0019312987104058259
hand_l,3,AngVelMagMAE,0.024164017662405966,0.019214747473597527,-0.00494927018880844
hand_l,4,AngVelMAE,0.011858370341360568,0.013826156035065651,0.0019677856937050826
hand_l,4,AngVelMagMAE,0.017641310952603816,0.022264912351965906,0.00462360139936209
hand_l,5,AngVelMAE,0.010491751320660114,0.01567699611186981,0.005185244791209697
hand_l,5,AngVelMagMAE,0.01637975387275219,0.027578819915652274,0.011199066042900083
hand_l,6,AngVelMAE,0.012572627142071724,0.015510000102221966,0.002937372960150243
hand_l,6,AngVelMagMAE,0.02137586325407028,0.02889142856001854,0.007515565305948258
hand_l,7,AngVelMAE,0.015232503600418567,0.015203805267810821,-2.8698332607745777e-05
hand_l,7,AngVelMagMAE,0.026191641017794608,0.02884325012564659,0.0026516091078519835
hand_l,8,AngVelMAE,0.015704347006976604,0.016737567633390425,0.0010332206264138215
hand_l,8,AngVelMagMAE,0.025026232376694678,0.03216131515800953,0.007135082781314854
hand_l,9,AngVelMAE,0.014253335073590279,0.01700795739889145,0.0027546223253011697
hand_l,9,AngVelMagMAE,0.022782281041145325,0.032123594731092456,0.009341313689947131
hand_l,10,AngVelMAE,0.014499110169708729,0.018649357929825784,0.004150247760117055
hand_l,10,AngVelMagMAE,0.024132170155644415,0.03469943627715111,0.010567266121506692
hand_l,11,AngVelMAE,0.015632211603224276,0.018646185472607612,0.003013973869383336
hand_l,11,AngVelMagMAE,0.025331151112914084,0.033705031126737596,0.008373880013823512
hand_l,12,AngVelMAE,0.016371004097163678,0.017725662514567374,0.0013546584174036966
hand_l,12,AngVelMagMAE,0.026507778093218803,0.031138336285948753,0.00463055819272995
hand_r,1,AngVelMAE,0.06294815391302108,0.05599009618163109,-0.006958057731389994
hand_r,1,AngVelMagMAE,0.06195738539099693,0.06360398530960083,0.0016465999186038999
hand_r,2,AngVelMAE,0.029640892148017885,0.031232653185725212,0.0015917610377073274
hand_r,2,AngVelMagMAE,0.029293202981352805,0.03249418772757053,0.003200984746217727
